gauge_id,latitude,longitude,timestamp,name,obsTrend,waterLevelChange_feet,rfc_name,state_abbreviation,state_name,status_observed_floodCategory,status_observed_primary,status_observed_primaryUnit,status_observed_secondary,status_observed_secondaryUnit,wfo_abbreviation,wfo_name
DLYT1,35.7912,-83.5356,8/12/2025 10:45 AM,Middle Creek at Pigeon Forge (Dollywood),No change,0,Lower Mississippi River Forecast Center,TN,Tennessee,no_flooding,0.58,ft,-999,kcfs,MRX,Morristown
SNDN7,36.080329,-75.79005,8/12/2025 10:45 AM,Currituck Sound at Currituck Sound at NC 158,Rising,0.01,Southeast River Forecast Center,NC,North Carolina,no_flooding,0.69,ft,-999,kcfs,AKQ,Wakefield
VING1,33.85888889,-84.45416667,8/12/2025 10:45 AM,Chattahoochee River at Atlanta,Falling,-0.11,Southeast River Forecast Center,GA,Georgia,no_flooding,3.8,ft,1.91,kcfs,FFC,Peachtree City
WENN7,36.4125,-79.82611111,8/12/2025 10:45 AM,Dan River near Wentworth,No change,0,Southeast River Forecast Center,NC,North Carolina,no_flooding,1.78,ft,0.388,kcfs,RNK,Blacksburg
WFCT1,35.0622,-85.0664,8/12/2025 10:45 AM,Wolftever Creek near Ooltewah,Rising,0.01,Lower Mississippi River Forecast Center,TN,Tennessee,no_flooding,2.22,ft,0.0034,kcfs,MRX,Morristown
BCBV2,36.63166667,-82.13388889,8/12/2025 10:45 AM,Beaver Creek (VA) at Bristol,No change,0,Lower Mississippi River Forecast Center,VA,Virginia,no_flooding,3.24,ft,-999,kcfs,MRX,Morristown
BWKG1,33.78805556,-83.47416667,8/12/2025 10:45 AM,Apalachee River near Bostwick,No change,0,Southeast River Forecast Center,GA,Georgia,no_flooding,2.25,ft,0.244,kcfs,FFC,Peachtree City
CARG1,34.07333333,-83.00333333,8/12/2025 10:45 AM,Broad River in GA above Carlton,Falling,-0.01,Southeast River Forecast Center,GA,Georgia,no_flooding,2.3,ft,0.57,kcfs,FFC,Peachtree City
CHCG1,34.74333333,-84.88055556,8/12/2025 10:45 AM,Coahulla Creek at Keiths Mill Road near Dalton,Falling,-0.01,Southeast River Forecast Center,GA,Georgia,no_flooding,7.71,ft,0.0701,kcfs,FFC,Peachtree City
DMCV2,36.625567,-81.770457,8/12/2025 10:45 AM,Laurel Creek 1SE Damascus,Falling,-0.04,Lower Mississippi River Forecast Center,VA,Virginia,no_flooding,2.62,ft,0.608,kcfs,MRX,Morristown
WCAN7,35.898888,-81.715919,8/12/2025 10:45 AM,Wilson Creek (NC) at Adako Rd 3 SW Collettsville,Rising,0.02,Southeast River Forecast Center,NC,North Carolina,no_flooding,4.24,ft,-999,kcfs,GSP,Greer
WROV2,36.9293,-81.1322,8/12/2025 10:45 AM,Reed Creek at Old Stage Road near Wytheville,No change,0,Ohio River Forecast Center,VA,Virginia,no_flooding,5.73,ft,-999,kcfs,RNK,Blacksburg
BMCV2,36.648295,-82.553548,8/12/2025 10:45 AM,Big Moccasin Creek at Gate City,Falling,-0.01,Lower Mississippi River Forecast Center,VA,Virginia,no_flooding,3.62,ft,-999,kcfs,MRX,Morristown
DGAG1,34.52805556,-83.93972222,8/12/2025 10:45 AM,Chestatee River near Dahlonega,Rising,0.01,Southeast River Forecast Center,GA,Georgia,no_flooding,1.09,ft,0.148,kcfs,FFC,Peachtree City
DPGV2,36.56157,-79.37488,8/12/2025 10:45 AM,Pumpkin Creek at Goodyear Blvd in Danville,No change,0,Southeast River Forecast Center,VA,Virginia,no_flooding,2.11,ft,-999,kcfs,RNK,Blacksburg
EBNN7,35.84527778,-78.72472222,8/12/2025 10:45 AM,Crabtree Creek at Ebenezer Church Rd,Falling,-0.03,Southeast River Forecast Center,NC,North Carolina,no_flooding,8.07,ft,-999,kcfs,RAH,Raleigh
EBSN7,35.20333333,-80.77222222,8/12/2025 10:45 AM,Edwards Branch at Sheffield drive,No change,0,Southeast River Forecast Center,NC,North Carolina,no_flooding,1.17,ft,0.0029,kcfs,GSP,Greer
RTRN7,35.42666667,-82.91972222,8/12/2025 10:45 AM,Pigeon River (NC) near (W Fork) nr Retreat,Rising,0.01,Lower Mississippi River Forecast Center,NC,North Carolina,no_flooding,2.04,ft,0.169,kcfs,GSP,Greer
SMRN7,35.23611111,-80.77111111,8/12/2025 10:45 AM,Briar Creek at Shamrock Drive,No change,0,Southeast River Forecast Center,NC,North Carolina,no_flooding,2.29,ft,0.0857,kcfs,GSP,Greer
TRTG1,34.89027778,-83.53055556,8/12/2025 10:45 AM,Tallulah River above Plum Orchard Rd 6 NW Tiger,Rising,0.03,Southeast River Forecast Center,GA,Georgia,no_flooding,2.2,ft,0.115,kcfs,GSP,Greer
CAMN7,35.18666667,-80.73666667,8/12/2025 10:45 AM,Campbell Creek (NC) at Idlewild road,Falling,-0.01,Southeast River Forecast Center,NC,North Carolina,no_flooding,2.13,ft,0.067,kcfs,GSP,Greer
CEPN7,35.46166667,-82.86972222,8/12/2025 10:45 AM,East Fork Pigeon River above Canton,No change,0,Lower Mississippi River Forecast Center,NC,North Carolina,no_flooding,0.72,ft,0.142,kcfs,GSP,Greer
COFN7,35.14583333,-80.92694444,8/12/2025 10:45 AM,Coffee Creek at Highway 49,Falling,-0.01,Southeast River Forecast Center,NC,North Carolina,no_flooding,2.86,ft,0.0104,kcfs,GSP,Greer
DCNG1,34.54083333,-83.62277778,8/12/2025 10:45 AM,Chattahoochee River near Cornelia,Rising,0.01,Southeast River Forecast Center,GA,Georgia,no_flooding,0.72,ft,0.311,kcfs,FFC,Peachtree City
DFIV2,36.711381,-82.795715,8/12/2025 10:45 AM,North Fork Clinch River at Duffield,No change,0,Lower Mississippi River Forecast Center,VA,Virginia,no_flooding,3.31,ft,-999,kcfs,MRX,Morristown
DROV2,36.5784,-79.43138,8/12/2025 10:45 AM,Dan River at Robertson Bridge in Danville,No change,0,Southeast River Forecast Center,VA,Virginia,no_flooding,4.52,ft,-999,kcfs,RNK,Blacksburg
WSTN7,35.206667,-80.921944,8/12/2025 10:45 AM,Taggart Creek at West Blvd (NC 160),Falling,-0.03,Southeast River Forecast Center,NC,North Carolina,no_flooding,1.75,ft,0.0141,kcfs,GSP,Greer
BCLN7,35.17527778,-80.83083333,8/12/2025 10:45 AM,Briar Creek at Colony Road,Rising,0.17,Southeast River Forecast Center,NC,North Carolina,no_flooding,3.08,ft,0.0437,kcfs,GSP,Greer
BRCT1,36.11444444,-83.98833333,8/12/2025 10:45 AM,Bullrun Creek near Halls Crossroads,No change,0,Lower Mississippi River Forecast Center,TN,Tennessee,no_flooding,1.51,ft,-999,kcfs,MRX,Morristown
BRPN7,35.1825,-80.82,8/12/2025 10:45 AM,Briar Creek at Providence road,Rising,0.1,Southeast River Forecast Center,NC,North Carolina,no_flooding,1.95,ft,-999,kcfs,GSP,Greer
BTHN7,36.54055556,-78.8725,8/12/2025 10:45 AM,Mayo Creek at Bethel Hill,Falling,-0.01,Southeast River Forecast Center,NC,North Carolina,no_flooding,2.82,ft,-999,kcfs,RAH,Raleigh
BVDV2,36.631536,-81.790337,8/12/2025 10:45 AM,Beaverdam Creek at Damascus,No change,0,Lower Mississippi River Forecast Center,VA,Virginia,no_flooding,4.03,ft,-999,kcfs,MRX,Morristown
BVRN7,35.17222222,-80.98333333,8/12/2025 10:45 AM,Beaverdam Creek above Windy Gap Rd,No change,0,Southeast River Forecast Center,NC,North Carolina,no_flooding,0.2,ft,-999,kcfs,GSP,Greer
DRIV2,36.5872,-79.38265,8/12/2025 10:45 AM,Dan River at Riverwalk Trail in Danville,Rising,0.01,Southeast River Forecast Center,VA,Virginia,no_flooding,4.37,ft,-999,kcfs,RNK,Blacksburg
YELG1,33.77277778,-84.05833333,8/12/2025 10:45 AM,Yellow River at GA 124 near Lithonia,Falling,-0.01,Southeast River Forecast Center,GA,Georgia,no_flooding,3.5,ft,0.182,kcfs,FFC,Peachtree City
BRIN7,35.20611111,-80.80583333,8/12/2025 10:45 AM,Briar Creek below Edward's Branch,Rising,0.41,Southeast River Forecast Center,NC,North Carolina,no_flooding,3,ft,-999,kcfs,GSP,Greer
BRVG1,34.84111111,-83.93611111,8/12/2025 10:45 AM,Nottely River near Blairsville,No change,0,Lower Mississippi River Forecast Center,GA,Georgia,no_flooding,1.66,ft,0.0658,kcfs,FFC,Peachtree City
CARS1,34.595,-81.42138889,8/12/2025 10:45 AM,Broad River in NC/SC near CARLISLE,Rising,0.38,Southeast River Forecast Center,SC,South Carolina,no_flooding,10.11,ft,16,kcfs,GSP,Greer
CRFN7,35.36138889,-80.8975,8/12/2025 10:45 AM,Gar Creek at SR 2074 NR CROFT #6531,No change,0,Southeast River Forecast Center,NC,North Carolina,no_flooding,1.15,ft,0,kcfs,GSP,Greer
DABV2,36.59727,-79.40405,8/12/2025 10:45 AM,Apple Branch at Goodyear Blvd in Danville,No change,0,Southeast River Forecast Center,VA,Virginia,no_flooding,2.83,ft,-999,kcfs,RNK,Blacksburg
DTAS1,34.53527778,-81.54833333,8/12/2025 10:45 AM,Tyger River near Delta,Rising,0.02,Southeast River Forecast Center,SC,South Carolina,no_flooding,8.02,ft,1.85,kcfs,GSP,Greer
STEN7,35.240278,-80.868333,8/12/2025 10:45 AM,Stewart Creek at State St.,Rising,0.01,Southeast River Forecast Center,NC,North Carolina,no_flooding,1.04,ft,-999,kcfs,GSP,Greer
TNTN7,35.06416667,-77.46138889,8/12/2025 10:45 AM,Trent River  West of Trenton,Falling,-0.07,Southeast River Forecast Center,NC,North Carolina,no_flooding,9.35,ft,0.641,kcfs,MHX,Newport
VIXG1,33.86805556,-84.45388889,8/12/2025 10:45 AM,Chattahoochee River at US 41 at Atlanta,Falling,-0.07,Southeast River Forecast Center,GA,Georgia,no_flooding,5.14,ft,-999,kcfs,FFC,Peachtree City
VSTV2,36.65,-81.85,8/12/2025 10:45 AM,South Fork Holston River near Damascus,No change,0,Lower Mississippi River Forecast Center,VA,Virginia,no_flooding,2.69,ft,0.115,kcfs,MRX,Morristown
ADRN7,35.821111,-78.6341667,8/12/2025 10:45 AM,Crabtree Creek at Anderson Drive,Falling,-0.09,Southeast River Forecast Center,NC,North Carolina,no_flooding,7.5,ft,-999,kcfs,RAH,Raleigh
BSHN7,34.75027778,-79.38666667,8/12/2025 10:45 AM,Big Shoe Heel Creek near Laurinburg,Rising,0.01,Southeast River Forecast Center,NC,North Carolina,no_flooding,3.33,ft,-999,kcfs,RAH,Raleigh
ECTG1,34.22508333,-84.4691667,8/12/2025 10:45 AM,Etowah River  Downstream I-575 at Canton,Rising,0.01,Southeast River Forecast Center,GA,Georgia,no_flooding,2.58,ft,0.48,kcfs,FFC,Peachtree City
PRIN7,36.53388889,-79.99138889,8/12/2025 10:45 AM,Mayo River near Price,Rising,0.01,Southeast River Forecast Center,NC,North Carolina,no_flooding,1.3,ft,0.147,kcfs,RNK,Blacksburg
SOCG1,33.77333333,-84.07722222,8/12/2025 10:45 AM,Stone Mountain Creek at GA 124 near Lithonia,No change,0,Southeast River Forecast Center,GA,Georgia,no_flooding,3.78,ft,-999,kcfs,FFC,Peachtree City
SOCS1,33.68694444,-79.005,8/12/2025 10:45 AM,Atlantic Intracoastal Waterway above Aiw At Hwy 544 At Socastee,Falling,-0.16,Southeast River Forecast Center,SC,South Carolina,no_flooding,13.12,ft,-999,kcfs,ILM,Wilmington
APHG1,34.05055556,-84.26944444,8/12/2025 10:45 AM,Big Creek near Alpharetta,Falling,-0.03,Southeast River Forecast Center,GA,Georgia,no_flooding,2.24,ft,0.0657,kcfs,FFC,Peachtree City
SMON7,35.228333,-80.869167,8/12/2025 10:45 AM,Stewart Creek at W Morehead St (US 29),Rising,0.01,Southeast River Forecast Center,NC,North Carolina,no_flooding,1.45,ft,-999,kcfs,GSP,Greer
STSN7,35.105,-80.95361111,8/12/2025 10:45 AM,Steele Creek at Carowinds Blvd,Rising,0.03,Southeast River Forecast Center,NC,North Carolina,no_flooding,1.54,ft,0.0198,kcfs,GSP,Greer
TOLS1,34.95653054,-81.1061882,8/12/2025 10:45 AM,Tools Fork Creek near Rock Hill,Falling,-0.02,Southeast River Forecast Center,SC,South Carolina,no_flooding,2.66,ft,0.003,kcfs,GSP,Greer
TWNT1,35.66444444,-83.71138889,8/12/2025 10:45 AM,Little River (TN) at Townsend,Falling,-0.01,Lower Mississippi River Forecast Center,TN,Tennessee,no_flooding,1.96,ft,0.191,kcfs,MRX,Morristown
AUSG1,33.77638889,-84.61555556,8/12/2025 10:45 AM,Sweetwater Creek near Austell,Rising,0.03,Southeast River Forecast Center,GA,Georgia,no_flooding,1.38,ft,0.118,kcfs,FFC,Peachtree City
CTPN7,35.521944,-82.848056,8/12/2025 10:45 AM,"Pigeon River above Old River Rd (NC 215), 1 SW Canton",Rising,0.01,Lower Mississippi River Forecast Center,NC,North Carolina,no_flooding,2.05,ft,0.351,kcfs,GSP,Greer
SMMV2,36.66111111,-79.88083333,8/12/2025 10:45 AM,Smith River at Martinsville,No change,0,Southeast River Forecast Center,VA,Virginia,no_flooding,2.24,ft,0.306,kcfs,RNK,Blacksburg
FMCN7,35.07694444,-80.8225,8/12/2025 10:45 AM,Fourmile Creek (NC) at Elm Lane,Rising,0.22,Southeast River Forecast Center,NC,North Carolina,no_flooding,5.84,ft,0.131,kcfs,GSP,Greer
SMWV2,36.77833333,-80.24944444,8/12/2025 10:45 AM,Smith River at Smith River Church near Woolwine,No change,0,Southeast River Forecast Center,VA,Virginia,no_flooding,2.33,ft,0.017,kcfs,RNK,Blacksburg
AWRN7,35.13972222,-80.91111111,8/12/2025 10:45 AM,Sugar Creek NC at Arrowood Rd,Rising,0.13,Southeast River Forecast Center,NC,North Carolina,no_flooding,1.28,ft,-999,kcfs,GSP,Greer
BYBN7,35.141,-76.7651,8/12/2025 10:45 AM,Bay River at Bayboro (in MLLW),Falling,-0.02,Southeast River Forecast Center,NC,North Carolina,no_flooding,0.91,ft,-999,kcfs,MHX,Newport
CCJG1,33.71083333,-83.81111111,8/12/2025 10:45 AM,Cornish Creek at Lower Jersey Road near Covington,No change,0,Southeast River Forecast Center,GA,Georgia,no_flooding,1.12,ft,-999,kcfs,FFC,Peachtree City
CRBN7,35.81111111,-78.61194444,8/12/2025 10:45 AM,Crabtree Creek at Capitol Blvd (US Rt 1),Falling,-0.07,Southeast River Forecast Center,NC,North Carolina,no_flooding,5.48,ft,1.13,kcfs,RAH,Raleigh
CWPN7,35.46388889,-82.9,8/12/2025 10:45 AM,West Fork Pigeon River near Bethel,No change,0,Lower Mississippi River Forecast Center,NC,North Carolina,no_flooding,0.92,ft,0.191,kcfs,GSP,Greer
RDCN7,35.25861111,-80.66277778,8/12/2025 10:45 AM,Reedy Creek below I-485 nr Pine Ridge,Falling,-0.1,Southeast River Forecast Center,NC,North Carolina,no_flooding,5.24,ft,0.229,kcfs,GSP,Greer
WLCV2,36.767028,-83.030226,8/12/2025 10:45 AM,Wallen Creek at Pennington Gap,Falling,-0.01,Lower Mississippi River Forecast Center,VA,Virginia,no_flooding,4.78,ft,-999,kcfs,MRX,Morristown
BMCV2,36.648295,-82.553548,8/12/2025 10:45 AM,Big Moccasin Creek at Gate City,Falling,-0.01,Lower Mississippi River Forecast Center,VA,Virginia,no_flooding,3.62,ft,-999,kcfs,MRX,Morristown
DGAG1,34.52805556,-83.93972222,8/12/2025 10:45 AM,Chestatee River near Dahlonega,Rising,0.01,Southeast River Forecast Center,GA,Georgia,no_flooding,1.09,ft,0.148,kcfs,FFC,Peachtree City
DPGV2,36.56157,-79.37488,8/12/2025 10:45 AM,Pumpkin Creek at Goodyear Blvd in Danville,No change,0,Southeast River Forecast Center,VA,Virginia,no_flooding,2.11,ft,-999,kcfs,RNK,Blacksburg
EBNN7,35.84527778,-78.72472222,8/12/2025 10:45 AM,Crabtree Creek at Ebenezer Church Rd,Falling,-0.03,Southeast River Forecast Center,NC,North Carolina,no_flooding,8.07,ft,-999,kcfs,RAH,Raleigh
EBSN7,35.20333333,-80.77222222,8/12/2025 10:45 AM,Edwards Branch at Sheffield drive,No change,0,Southeast River Forecast Center,NC,North Carolina,no_flooding,1.17,ft,0.0029,kcfs,GSP,Greer
GBRN7,35.29944444,-80.94638889,8/12/2025 10:45 AM,Gum Branch at Gum Branch road,No change,0,Southeast River Forecast Center,NC,North Carolina,no_flooding,1.89,ft,0.0115,kcfs,GSP,Greer
HPNN7,36.13778,-79.86,8/12/2025 10:45 AM,Horsepen Creek at US22O Near Greensboro,No change,0,Southeast River Forecast Center,NC,North Carolina,no_flooding,2.05,ft,0.0155,kcfs,RAH,Raleigh
ISNN7,35.15861111,-80.71333333,8/12/2025 10:45 AM,Irvins Creek at Sam Newell Road,Rising,0.43,Southeast River Forecast Center,NC,North Carolina,no_flooding,2.89,ft,0.0641,kcfs,GSP,Greer
JOHN7,35.83361111,-81.71194444,8/12/2025 10:45 AM,Johns River at Arneys Store,No change,0,Southeast River Forecast Center,NC,North Carolina,no_flooding,3.28,ft,0.906,kcfs,GSP,Greer
TRTG1,34.89027778,-83.53055556,8/12/2025 10:45 AM,Tallulah River above Plum Orchard Rd 6 NW Tiger,Rising,0.03,Southeast River Forecast Center,GA,Georgia,no_flooding,2.2,ft,0.115,kcfs,GSP,Greer
BRIN7,35.20611111,-80.80583333,8/12/2025 10:45 AM,Briar Creek below Edward's Branch,Rising,0.41,Southeast River Forecast Center,NC,North Carolina,no_flooding,3,ft,-999,kcfs,GSP,Greer
BRVG1,34.84111111,-83.93611111,8/12/2025 10:45 AM,Nottely River near Blairsville,No change,0,Lower Mississippi River Forecast Center,GA,Georgia,no_flooding,1.66,ft,0.0658,kcfs,FFC,Peachtree City
CARS1,34.595,-81.42138889,8/12/2025 10:45 AM,Broad River in NC/SC near CARLISLE,Rising,0.38,Southeast River Forecast Center,SC,South Carolina,no_flooding,10.11,ft,16,kcfs,GSP,Greer
CRFN7,35.36138889,-80.8975,8/12/2025 10:45 AM,Gar Creek at SR 2074 NR CROFT #6531,No change,0,Southeast River Forecast Center,NC,North Carolina,no_flooding,1.15,ft,0,kcfs,GSP,Greer
DABV2,36.59727,-79.40405,8/12/2025 10:45 AM,Apple Branch at Goodyear Blvd in Danville,No change,0,Southeast River Forecast Center,VA,Virginia,no_flooding,2.83,ft,-999,kcfs,RNK,Blacksburg
DTAS1,34.53527778,-81.54833333,8/12/2025 10:45 AM,Tyger River near Delta,Rising,0.02,Southeast River Forecast Center,SC,South Carolina,no_flooding,8.02,ft,1.85,kcfs,GSP,Greer
GIST1,35.8707,-83.5967,8/12/2025 10:45 AM,Gists Creek 2W Sevierville,No change,0,Lower Mississippi River Forecast Center,TN,Tennessee,no_flooding,0.94,ft,-999,kcfs,MRX,Morristown
IRWN7,35.19777778,-80.90444444,8/12/2025 10:45 AM,Irwin Creek at WWTP,Rising,0.05,Southeast River Forecast Center,NC,North Carolina,no_flooding,1.42,ft,0.0572,kcfs,GSP,Greer
MARG1,33.95388889,-84.44333333,8/12/2025 10:45 AM,Sope Creek at Lower Roswell Road near Marietta,Falling,-0.03,Southeast River Forecast Center,GA,Georgia,no_flooding,1.34,ft,0.0253,kcfs,FFC,Peachtree City
MSHN7,35.81638889,-78.59361111,8/12/2025 10:45 AM,Marsh Creek (NC) at New Hope,Falling,-0.02,Southeast River Forecast Center,NC,North Carolina,no_flooding,3.81,ft,-999,kcfs,RAH,Raleigh
SSRS1,35.06333333,-82.65027778,8/12/2025 10:45 AM,South Saluda River near Cleveland,Rising,0.03,Southeast River Forecast Center,SC,South Carolina,no_flooding,2.7,ft,0.053,kcfs,GSP,Greer
TNTN7,35.06416667,-77.46138889,8/12/2025 10:45 AM,Trent River  West of Trenton,Falling,-0.07,Southeast River Forecast Center,NC,North Carolina,no_flooding,9.35,ft,0.641,kcfs,MHX,Newport
VIXG1,33.86805556,-84.45388889,8/12/2025 10:45 AM,Chattahoochee River at US 41 at Atlanta,Falling,-0.07,Southeast River Forecast Center,GA,Georgia,no_flooding,5.14,ft,-999,kcfs,FFC,Peachtree City
VSTV2,36.65,-81.85,8/12/2025 10:45 AM,South Fork Holston River near Damascus,No change,0,Lower Mississippi River Forecast Center,VA,Virginia,no_flooding,2.69,ft,0.115,kcfs,MRX,Morristown
WLOG1,34.00277778,-84.39444444,8/12/2025 10:45 AM,Willeo Creek at GA 120 near Roswell,No change,0,Southeast River Forecast Center,GA,Georgia,no_flooding,1.11,ft,0.0132,kcfs,FFC,Peachtree City
ADRN7,35.821111,-78.6341667,8/12/2025 10:45 AM,Crabtree Creek at Anderson Drive,Falling,-0.09,Southeast River Forecast Center,NC,North Carolina,no_flooding,7.5,ft,-999,kcfs,RAH,Raleigh
BSHN7,34.75027778,-79.38666667,8/12/2025 10:45 AM,Big Shoe Heel Creek near Laurinburg,Rising,0.01,Southeast River Forecast Center,NC,North Carolina,no_flooding,3.33,ft,-999,kcfs,RAH,Raleigh
ECTG1,34.22508333,-84.4691667,8/12/2025 10:45 AM,Etowah River  Downstream I-575 at Canton,Rising,0.01,Southeast River Forecast Center,GA,Georgia,no_flooding,2.58,ft,0.48,kcfs,FFC,Peachtree City
GAPV2,36.865056,-82.771167,8/12/2025 10:45 AM,South Fork Powell River at Big Stone Gap,Falling,-0.02,Lower Mississippi River Forecast Center,VA,Virginia,no_flooding,3.02,ft,-999,kcfs,MRX,Morristown
GATT1,35.699444,-83.527222,8/12/2025 10:45 AM,West Prong Little Pigeon River above Gatlinburg,No change,0,Lower Mississippi River Forecast Center,TN,Tennessee,no_flooding,3.17,ft,0.0572,kcfs,MRX,Morristown
LCCN7,35.727383,-81.244858,8/12/2025 10:45 AM,Lyle Creek at Section House Rd 2 NW Conover,Falling,-0.02,Southeast River Forecast Center,NC,North Carolina,no_flooding,0.83,ft,-999,kcfs,GSP,Greer
LHCN7,35.16444444,-80.85305556,8/12/2025 10:45 AM,Little Hope Creek at SENECA PLACE,Falling,-0.13,Southeast River Forecast Center,NC,North Carolina,no_flooding,3.86,ft,0.0283,kcfs,GSP,Greer
NTLV2,36.57083333,-80.12972222,8/12/2025 10:45 AM,South Mayo River near Nettleridge,Rising,0.01,Southeast River Forecast Center,VA,Virginia,no_flooding,3.56,ft,0.0641,kcfs,RNK,Blacksburg
PIGN7,35.78722222,-78.65472222,8/12/2025 10:45 AM,Pigeon House Creek at Cameron Village,No change,0,Southeast River Forecast Center,NC,North Carolina,no_flooding,1.55,ft,-999,kcfs,RAH,Raleigh
PLGN7,35.68583333,-82.06027778,8/12/2025 10:45 AM,Catawba River near Pleasant Gardens,Falling,-0.04,Southeast River Forecast Center,NC,North Carolina,no_flooding,2.4,ft,0.373,kcfs,GSP,Greer
PRIN7,36.53388889,-79.99138889,8/12/2025 10:45 AM,Mayo River near Price,Rising,0.01,Southeast River Forecast Center,NC,North Carolina,no_flooding,1.3,ft,0.147,kcfs,RNK,Blacksburg
SCRN7,35.98333333,-78.95666667,8/12/2025 10:45 AM,Sandy Creek (NC) at Cornwallis Rd,Falling,-0.03,Southeast River Forecast Center,NC,North Carolina,no_flooding,2.27,ft,-999,kcfs,RAH,Raleigh
SOBG1,33.6796111,-84.3079444,8/12/2025 10:45 AM,South River at Bouldercrest Road at Atlanta,No change,0,Southeast River Forecast Center,GA,Georgia,no_flooding,2.54,ft,0.0011,kcfs,FFC,Peachtree City
SOCG1,33.77333333,-84.07722222,8/12/2025 10:45 AM,Stone Mountain Creek at GA 124 near Lithonia,No change,0,Southeast River Forecast Center,GA,Georgia,no_flooding,3.78,ft,-999,kcfs,FFC,Peachtree City
SOCS1,33.68694444,-79.005,8/12/2025 10:45 AM,Atlantic Intracoastal Waterway above Aiw At Hwy 544 At Socastee,Falling,-0.16,Southeast River Forecast Center,SC,South Carolina,no_flooding,13.12,ft,-999,kcfs,ILM,Wilmington
ZUNV2,36.90638889,-76.82027778,8/12/2025 10:45 AM,Blackwater River (VA) near ZUNI,No change,0,Southeast River Forecast Center,VA,Virginia,no_flooding,17.34,ft,0.173,kcfs,AKQ,Wakefield
APHG1,34.05055556,-84.26944444,8/12/2025 10:45 AM,Big Creek near Alpharetta,Falling,-0.03,Southeast River Forecast Center,GA,Georgia,no_flooding,2.24,ft,0.0657,kcfs,FFC,Peachtree City
IGCV2,36.895933,-82.026579,8/12/2025 10:45 AM,Big Cedar Creek 1E Lebanon,No change,0,Lower Mississippi River Forecast Center,VA,Virginia,no_flooding,3.68,ft,-999,kcfs,MRX,Morristown
