old_id,trackID,name,joinID,symbolname,symbolentity,symbolset,identity,specialentitysubtype,sidc,x,y,sequence,order,time
12952,1080,阳排尖隧道,9702,Military (Air) : Fixed-Wing : Government,110122,1,3,,,118.5333183,28.47496346,4,4.0108,
12964,1081,阳排尖隧道,9703,Military (Air) : Fixed-Wing : Electronic Support (ES),110121,1,3,,,118.3394962,27.09664001,4,4.01081,
12976,1082,宁上高速,9704,Military Noncombatant : Auxiliary Ship : Repair Ship,130111,30,3,,,118.6507701,27.36306794,4,4.01082,
12988,1083,宁上高速,9705,Military Noncombatant : Service Craft/Yard,130200,30,3,,,119.3564387,27.06358937,4,4.01083,
13000,1084,龍新橋,9706,Civilian (Sea Surface) : Merchant Ship : Junk/Dhow,140114,30,3,,,120.1682047,23.65755776,4,4.01084,
13012,1085,頭前溪橋,9707,Weapon (Sea Subsurface) : Improvised Explosive Device (IED),130200,35,1,,,120.476017,23.70831553,4,4.01085,
13024,1086,黄岩石隧道,9709,Civilian (Sea Subsurface) : Diver,120300,35,4,,,119.6397247,27.14353897,4,4.01086,
13036,1087,黄岩石隧道,9710,Weapon (Sea Subsurface) : Torpedo,130100,35,4,,,119.4795451,26.39888984,4,4.01087,
13048,1088,马头岗隧道,9711,Sea Mine Decoy : Sea Mine Decoy-Bottom,130100,36,3,,,120.110216,26.93404388,4,4.01088,
13060,1089,马头岗隧道,9712,Sustainment : Medical Treatment Facility,161400,10,3,,,120.5754923,27.75261852,4,4.01089,
13072,1090,黄土岭隧道,9713,Named Headquarters : Multinational (MN),180400,10,3,,,120.5624141,27.73394962,4,4.0109,
13084,1091,蕲嘉高速,9714,,,11,8,,,113.4580425,30.70165973,4,4.01091,
13096,1092,蕲嘉高速,9715,,,11,7,,,114.439182,29.89350019,4,4.01092,
13108,1093,黄黄高速,9716,,,5,0,,,115.6380914,30.00733022,4,4.01093,
13120,1094,黄黄高速,9717,,,5,6,,,116.8922931,30.82239357,4,4.01094,
13132,1095,京石高速公路,9718,Military (Space) : Communications Satellite,111100,5,3,,,114.1133497,33.5781494,4,4.01095,
13144,1096,瓦东干渠大桥,9719,,,60,4,,,115.2970206,31.18379001,4,4.01096,
13156,1097,瓦东干渠大桥,9720,Weapon/Weapon System : Direct Fire Gun,110700,15,3,98,,116.4256714,31.85075868,4,4.01097,
13168,1098,进贤县抚河大桥,9721,Engineer Equipment : Drill : Drill Mounted on Utility Vehicle,130701,15,3,98,,118.0209088,28.53045546,4,4.01098,
13180,1099,进贤县抚河大桥,9722,Civilian (Air) : Airship,120500,1,3,,,117.1961112,28.3587392,4,4.01099,
13192,1100,高树坞隧道,9723,Military (Air) : Fixed-Wing : Suppression of Enemy Air Defense,110130,1,3,,,119.0455462,29.30681825,4,4.011,
13204,1101,英山河隧道,9724,Operation : Mine Laying,130500,40,3,,,116.4000667,31.40342858,4,4.01101,
13216,1102,英山河隧道,9725,Natural Event : Geologic : Earthquake Epicenter,170103,40,3,,,115.8354743,33.96974051,4,4.01102,
13228,1103,黄浮高速,9726,Utility Vehicles : Petroleum-Oil and Lubricant,140900,15,3,98,,119.0822679,30.1604704,4,4.01103,
13240,1104,黄湓大桥,9727,Installation,110000,20,3,,,118.5300873,31.64081583,4,4.01104,
13252,1105,铜黄高速,9728,Protection : Security Police (Air),141900,10,3,97,,117.755456,30.83885872,4,4.01105,
13264,1106,阀东桥,9729,Military (Space) : Navigational Satellite,111400,5,3,,,114.7450286,37.85485619,4,4.01106,
13276,1107,大广高速开封黄河大桥,9730,Incident : Explosion : Grenade Explosion,110601,40,3,,,114.9856364,35.85032372,4,4.01107,
13288,1108,大广高速开封黄河大桥,9731,Incident : IED Event : Premature IED Explosion,110302,40,3,,,114.7327704,33.6806593,4,4.01108,
13300,1109,白露河特大桥,9732,Military Combatant : Patrol Boat,120500,30,3,,,115.3625131,32.42425195,4,4.01109,
13312,1110,白露河特大桥,9733,Military Combatant : Patrol Boat : Patrol Craft- Submarine Chaser/Escort- General,120501,30,3,,,114.5065051,32.49145782,4,4.0111,
13324,1111,蚌合高速,9734,,,40,9,,,114.5531979,32.91816622,4,4.01111,
13336,1112,蚌合高速,9735,,,30,0,,,116.0780679,32.75298554,4,4.01112,
13348,1113,商周高速公路,9736,Weapon/Weapon System : Mortar : Medium,111402,15,3,98,,113.6990623,33.23479287,4,4.01113,
13360,1114,商周高速公路,9737,,,36,9,,,114.9736519,33.87693869,4,4.01114,
13372,1115,高山隧道,9738,Effect : Data Spoofing,160300,60,3,,,118.6964433,30.93384324,4,4.01115,
13384,1116,高山隧道,9739,,,,6,,,120.2539222,30.89126377,4,4.01116,
13396,1117,合肥绕城高速,9740,Civilian Vehicle : Open-Bed Truck : Pickup,160201,15,3,98,,116.9782015,33.36444051,4,4.01117,
13408,1118,合肥绕城高速,9741,Civilian Vehicle : Open-Bed Truck,160200,15,3,98,,117.4409798,32.36511795,4,4.01118,
13420,1119,龙山隧道,9742,,110300,51,3,,,120.7766115,30.12884394,4,4.01119,
13432,1120,沪杭甬高速,9744,Engineer Equipment : Drill,130700,15,3,98,,120.9577801,30.05710252,4,4.0112,
13444,1121,长深高速高速,9745,Law Enforcement (Land Units) : TSA,201000,10,3,,,119.9542002,30.96791734,4,4.01121,
13456,1122,长深高速,9746,Fires : Mortar : Towed,162400,10,3,97,,119.3108693,31.52021449,4,4.01122,
13468,1123,青山坞隧道,9747,Sustainment : NATO Supply Class I,161800,10,3,,,120.3389837,30.76087369,4,4.01123,
13480,1124,青山坞隧道,9748,Sustainment : NATO Supply Class II,161900,10,3,,,121.2888991,30.98474681,4,4.01124,
13492,1125,甬台温复线高速,9749,Sustainment : Broadcast,163900,10,3,,,121.7675807,29.28938417,4,4.01125,
13504,1126,甬台温复线高速,9750,Sustainment : Water Purification,160800,10,3,,,121.5490945,28.5313164,4,4.01126,
13516,1127,骆家边枢纽,9751,,,15,0,,,120.9173249,31.67818023,4,4.01127,
13528,1128,骆家边枢纽,9752,Missile Support : Propellant Transporter,190400,15,3,98,,119.9404559,31.65858135,4,4.01128,
13540,1129,薛埠枢纽,9753,,,36,6,,,120.8060782,32.45923161,4,4.01129,
13552,1130,薛埠枢纽,9754,Military Combatant : Amphibious Warfare Ship,120300,30,3,,,119.4015909,32.0359077,4,4.0113,
13564,1131,龙袍互通主线桥,9755,Infrastructure : Agriculture and Food : Agriculture Laboratory,120101,20,3,,,118.7304068,32.79533784,4,4.01131,
13576,1132,龙袍互通主线桥,9756,Infrastructure : Agriculture and Food : Animal Feedlot,120102,20,3,,,118.7337359,31.88424797,4,4.01132,
13588,1133,鸣凰西枢纽,9757,Manual Track (Space),130000,5,3,,,117.2791236,36.12544773,4,4.01133,
13600,1134,金泾大桥,9758,Military Combatant : Surface Combatant- Line : Corvette,120205,30,3,,,120.8159507,31.68963525,4,4.01134,
13612,1135,连盐高速,9759,Natural Event,170000,40,3,,,119.0834168,34.79929485,4,4.01135,
13624,1136,连盐高速,9760,Incident : Criminal Activity Incident : Robbery,110116,40,3,,,119.9213865,33.9683331,4,4.01136,
13636,1137,龙王山水库水库干渠中桥,9761,Sustainment : NATO Supply Class V,162200,10,3,,,118.1682167,33.46885207,4,4.01137,
13648,1138,龙王山水库水库干渠中桥,9762,Sustainment : Personnel Services,162400,10,3,,,118.7928451,32.83339359,4,4.01138,
13660,1139,青兰高速,9763,Incident : Criminal Activity Incident : Burglary,110118,40,3,,,118.6567352,34.26335357,4,4.01139,
13672,1140,长深高速(东青),9764,Military (Space),110000,5,3,,,118.6413316,35.06921421,4,4.0114,
13684,1141,临海快速路,9765,Military (Air) : Vertical-Takeoff UAV (VT-UAV),110400,1,3,,,120.3804794,33.93673824,4,4.01141,
13696,1142,临海快速路,9766,Civilian Vehicle : Tractor Trailer with Box : Medium,160602,15,3,98,,120.5771508,33.31723025,4,4.01142,
13708,1143,関川橋,9767,,,11,2,,,130.7667246,32.2550032,4,4.01143,
13720,1144,関川橋,9768,,,11,1,,,130.5597648,33.31214962,4,4.01144,
13732,1145,長崎自動車道,9769,Military (Sea Subsurface) : Other Submersible,110200,35,1,,,130.0634577,33.23816108,4,4.01145,
13744,1146,長崎自動車道,9770,Military (Sea Subsurface) : Submarine : Submarine-Snorkeling,110102,35,1,,,130.9000159,33.33403659,4,4.01146,
13756,1147,盐洛高速,9771,Sustainment : Judge Advocate General,160800,10,3,,,114.9880943,34.94920922,4,4.01147,
13768,1148,商登高速,9772,Weapon (Sea Subsurface) : Improvised Explosive Device (IED),130200,35,4,,,114.7818334,34.43729201,4,4.01148,
13780,1149,连霍高速,9773,Operation : Meeting : Polling Place/Election,131001,40,3,,,117.6537082,34.23952377,4,4.01149,
13792,1150,盐洛高速,9774,Protection : Mine Laying,162997,10,3,25,,114.7647766,33.97799866,4,4.0115,
13804,1151,盐洛高速,9775,Protection : Shore Patrol,163600,10,3,98,,115.7696298,33.92785077,4,4.01151,
13816,1152,日兰高速公路,9776,Military (Sea Subsurface) : Submarine,110100,35,1,,,114.3840387,34.48885155,4,4.01152,
13828,1153,官道枢纽,9777,Engineer Equipment : Armored Assault,131200,15,3,98,,113.0327723,35.96514815,4,4.01153,
13840,1154,岭底隧道,9778,Mine-Like Echo (MILEC)-General : Mine-Like Echo-Bottom,150100,36,3,,,114.0961369,36.84953918,4,4.01154,
13852,1155,董家口港至梁山高速 （范县-宁阳-新泰）段,9779,Military (Sea Subsurface) : Submarine : Submarine-Snorkeling,110102,35,3,,,116.5729538,35.85609702,4,4.01155,
13864,1156,董家口港至梁山高速 （范县-宁阳-新泰）段,9780,Military (Sea Subsurface) : Diver,110500,35,3,,,115.6716087,35.88261547,4,4.01156,
13876,1157,金凤街,9781,Movement and Maneuver : Reconnaissance/Cavalry/Scout : Marine,121302,10,3,,,115.3356307,37.17297584,4,4.01157,
13888,1158,青兰高速,9782,,110300,52,1,,,115.3005243,36.55117468,4,4.01158,
13900,1159,青兰高速,9783,,110100,53,1,,,116.1442971,36.50688298,4,4.01159,
13912,1160,黑龙峪大桥,9784,Civilian (Land Civilian) : Government Organization,110200,11,6,,,116.4362408,36.14197247,4,4.0116,
13924,1161,黑龙峪大桥,9785,,,,4,,,115.9887982,35.01002932,4,4.01161,
13936,1162,津霸铁路桥,9786,Operation : Recruitment : Coerced/Impressed,130402,40,3,,,116.6169902,37.9808011,4,4.01162,
13948,1163,河北特大桥,9787,MILCO : Bottom : Bottom-Confidence-Level 3,140203,36,3,,,117.2469665,34.86998523,4,4.01163,
13960,1164,长深高速,9788,,,60,1,,,117.9504158,36.84181001,4,4.01164,
13972,1165,德上高速,9789,Infrastructure : Commercial : Hazardous Material Storage,120305,20,3,,,115.9142169,36.93715997,4,4.01165,
13984,1166,德上高速,9790,Infrastructure : Commercial : Contaminated Hazardous Waste Site,120309,20,3,,,115.6196868,36.03767503,4,4.01166,
13996,1167,蒙河大桥,9791,,,20,1,,,116.7748214,35.51681102,4,4.01167,
14008,1168,蒙河大桥,9792,,,20,0,,,118.3010863,35.36377128,4,4.01168,
14020,1169,长深高速,9793,,,36,1,,,117.7738979,35.69253313,4,4.01169,
14032,1170,鹁鸽岩隧道,9794,Weapon/Weapon System : Air Defense Gun : Medium,110502,15,3,98,,117.9945858,36.18787256,4,4.0117,
14044,1171,鹁鸽岩隧道,9795,Vehicle : Armored Vehicle,120100,15,3,98,,119.456729,36.07428174,4,4.01171,
14056,1172,维社隧道,9796,,110300,51,6,,,113.7562517,37.63237948,4,4.01172,
14068,1173,维社隧道,9797,,110200,51,6,,,113.4033009,38.2182876,4,4.01173,
14080,1174,,9798,Infrastructure : Commercial : Toxic Release Inventory,120310,20,3,,,112.8716643,39.41325796,4,4.01174,
14092,1175,,9799,Military (Sea Subsurface) : Submarine : Submarine-Surfaced,110101,35,6,,,115.7777257,37.71901791,4,4.01175,
14104,1176,青银高速,9800,Other Equipment : Booby Trap,200300,15,3,98,,115.0398598,37.58273494,4,4.01176,
14116,1177,青银高速,9801,Missile Support : Crane/Loading Device,190300,15,3,98,,116.0341519,36.9985845,4,4.01177,
14128,1178,黄石高速公路,9802,Weapon/Weapon System : Antitank Missile Launcher : Heavy,111203,15,3,98,,116.674216,38.27047596,4,4.01178,
14140,1179,黄石高速公路,9803,Weapon/Weapon System : Mortar,111400,15,3,98,,115.3746071,37.99691284,4,4.01179,
14152,1180,太旧高速,9804,Operation : Law Enforcement Operation : Coast Guard,131511,40,3,,,115.4679445,39.1021304,4,4.0118,
14164,1181,石家庄绕城高速,9805,,110100,54,4,,,115.6366999,38.6528961,4,4.01181,
14176,1182,石家庄绕城高速,9806,,110200,54,4,,,115.0937305,38.22486947,4,4.01182,
14188,1183,辰昌路,9807,Sustainment : Airport of Debarkation/Airport of Embarkation,160300,10,3,,,115.3291571,39.07219384,4,4.01183,
14200,1184,辰昌路,9808,Sustainment : Combat Service Support,160600,10,3,,,116.3555442,39.0847184,4,4.01184,
14212,1185,津霸铁路桥,9809,,,10,9,,,116.3855197,37.43769442,4,4.01185,
14224,1186,大广高速,9810,Law Enforcement (Land Units) : ATF DOJ,200100,10,3,,,115.6841439,38.31502399,4,4.01186,
14236,1187,大广高速,9811,Intelligence : Electronic Warfare : Search,150498,10,3,,,116.2383576,38.99272268,4,4.01187,
14248,1188,漳卫新河大桥,9812,Engineer Equipment : Bridge,130100,15,3,98,,116.6362238,38.55369459,4,4.01188,
14260,1189,漳卫新河大桥,9813,Engineer Equipment : Fixed Bridge,130300,15,3,98,,117.1056878,37.65383093,4,4.01189,
14272,1190,青银高速(济青),9814,Engineer Equipment : Mine Laying Equipment : Armored Carrier with Volcano,131002,15,3,98,,119.5380764,36.59951448,4,4.0119,
14284,1191,青银高速(济青),9815,Engineer Equipment : Dozer : Dozer-Armored,131101,15,3,98,,118.2513163,36.85232958,4,4.01191,
14296,1192,东营港疏港高速,9816,Civilian (Air) : Tethered Lighter than Air,120600,1,3,,,118.2149807,37.57740384,4,4.01192,
14308,1193,长深高速公路,9817,Command and Control : Signal,111000,10,3,,,117.0759035,38.80642482,4,4.01193,
14320,1194,长深高速公路,9818,Movement and Maneuver : Combat,120900,10,3,,,117.8464244,39.29647009,4,4.01194,
14332,1195,沈海高速(同三),9823,Protection : Engineer,140700,10,3,98,,120.7300903,37.25965203,4,4.01195,
14344,1196,青银高速(济青),9824,Command and Control : Tactical Satellite,111100,10,3,,,119.0230989,37.00539286,4,4.01196,
14356,1197,青银高速(济青),9825,Command and Control : Military Information Support (MISO),110600,10,3,,,120.0064565,36.67023167,4,4.01197,
14368,1198,烟沪线,9826,Civilian (Sea Surface) : Unmanned Surface Water Vehicle (USV),140700,30,3,,,120.535789,36.70265866,4,4.01198,
14380,1199,威青高速,9827,Negative Reacquisition-General,160000,36,3,,,120.845132,36.66471873,4,4.01199,
14392,1200,威青高速,9828,Negative Reacquisition-General : Negative Reacquisition-Bottom,160100,36,3,,,121.6799209,36.91467155,4,4.012,
14404,1201,荣潍高速(潍莱),9829,Movement and Maneuver : Aviation Composite,120700,10,3,,,119.776373,36.77934416,4,4.01201,
14416,1202,荣潍高速(潍莱),9830,Installation : Ammunition and Explosives/Assembly,110200,20,3,,,121.0686314,36.97671553,4,4.01202,
14428,1203,荣乌高速,9831,Installation : Tented Camp : Training Camp,111902,20,3,,,120.1564045,37.2936566,4,4.01203,
14440,1204,长春-深圳高速公路,9832,Manual Track (Sea Subsurface),160000,35,1,,,118.0139209,40.15161798,4,4.01204,
14452,1205,长深高速,9833,Movement and Maneuver : Aviation Fixed Wing,120800,10,3,,,118.0541512,39.57124232,4,4.01205,
14464,1206,黄岭高架桥,9834,Operation : Emergency Medical Operation : Health Department Facility,131302,40,3,,,123.9617255,40.54692144,4,4.01206,
14476,1207,小甸桥,9835,,,40,0,,,122.0525165,39.24950145,4,4.01207,
14488,1208,二广高速,9837,,,,1,,,113.0132586,41.97462766,4,4.01208,
14500,1209,二广高速,9838,,,40,4,,,113.0657521,41.02433668,4,4.01209,
14512,1210,首都环线高速,9839,Operation : Emergency Operation : Emergency Food Distribution,131202,40,3,,,116.0930759,43.37236048,4,4.0121,
14524,1211,首都环线高速,9840,Military (Air) : Fixed-Wing : Patrol,110110,1,3,,,114.9656497,41.51498334,4,4.01211,
14536,1212,首都环线高速,9841,Device Type : Firewall,140900,60,3,,,116.8334051,41.37467516,4,4.01212,
14548,1213,,9842,Named Headquarters : Allied Command Europe Rapid Reaction Corps (ARRC),163600,10,3,,,113.1356609,41.59426819,4,4.01213,
14560,1214,省际通道,9843,Land Mines : Land Mine,210100,15,3,98,,113.2860598,41.44798756,4,4.01214,
14572,1215,首都环线高速,9844,Weapon/Weapon System : Howitzer : Light,110901,15,3,98,,115.8166286,41.5569359,4,4.01215,
14584,1216,省际通道,9845,Civilian (Land Civilian) : Organization or Group,110400,11,6,,,115.9026134,42.64489419,4,4.01216,
14596,1217,西王佐北桥,9846,,110300,53,4,,,116.6993827,39.96264599,4,4.01217,
14608,1218,西王佐北桥,9847,,110100,54,3,,,116.110094,40.04473738,4,4.01218,
14620,1219,高桥大桥,9848,Operation : Law Enforcement Operation : USSS,131509,40,3,,,118.2763171,39.8027097,4,4.01219,
14632,1220,高桥大桥,9849,Operation : Law Enforcement Operation : TSA,131510,40,3,,,120.4912325,40.44791169,4,4.0122,
14644,1221,承秦高速,9850,Military Combatant : Mine Warfare Ship,120400,30,3,,,118.507058,40.73054258,4,4.01221,
14656,1222,承秦高速,9851,Military Noncombatant : Auxiliary Ship,130100,30,3,,,119.0820179,40.34472745,4,4.01222,
14668,1223,京环线,9852,Installation : Missile and Space System Production,111400,20,3,,,116.2110731,41.23806401,4,4.01223,
14680,1224,道坝子梁隧道,9853,,,60,8,,,118.0310793,42.05646741,4,4.01224,
14692,1225,长深高速,9854,Incident : Explosion,110600,40,3,,,122.4052905,42.32285037,4,4.01225,
14704,1226,长深高速,9855,Incident : Illegal Drug Operation : Illegal Drug Lab,110502,40,3,,,119.8498749,41.3819551,4,4.01226,
14716,1227,大广高速,9856,,,10,4,,,118.4480724,41.79259848,4,4.01227,
14728,1228,集锡线,9857,,,10,7,,,117.7016286,43.18965602,4,4.01228,
14740,1229,,9858,Sustainment : Public Affairs/Public Information,160800,10,3,,,115.9036478,42.74967975,4,4.01229,
14752,1230,集锡线,9859,NMLO-General,190000,36,3,,,119.350624,43.86925198,4,4.0123,
14764,1231,丹锡高速,9860,Civilian (Land Civilian) : Killing Victims,110600,11,3,,,118.8512272,42.49993334,4,4.01231,
14776,1232,朝里隧道,9861,Civilian (Land Civilian) : Individual,110300,11,3,,,120.1714276,41.73454458,4,4.01232,
14788,1233,红旗台互通,9862,Botnet : Callback Domain,110300,60,3,,,123.2454573,41.39259202,4,4.01233,
14800,1234,红旗台互通,9863,,,11,9,,,122.1041581,40.20199271,4,4.01234,
14812,1235,丹锡高速;奈营高速,9864,Sustainment : Water Purification,164800,10,3,,1.00E+19,122.4679517,40.85187014,4,4.01235,
14824,1236,韩宝寺隧道,9865,Sustainment : US Supply Class IX,164500,10,3,,,123.2260481,40.41024459,4,4.01236,
14836,1237,辽中环线高速,9866,Civilian (Land Civilian) : Spy,110800,11,1,,,123.788585,42.14634379,4,4.01237,
14848,1238,龙鼎山隧道,9867,Civilian (Land Civilian) : Composite Loss,110900,11,1,,,122.6580498,41.50934999,4,4.01238,
14860,1239,黄岭高架桥,9868,Sustainment : NATO Supply Class IV,162100,10,3,,,123.9853429,40.62775547,4,4.01239,
14872,1240,辽河大桥,9869,Civilian (Air) : Unmanned Aircraft (UA- UAV- UAS- RPV),120300,1,3,,,122.5140738,42.65477584,4,4.0124,
