origin,name,joinID,symbolname,symbolentity,symbolset,identity,specialentitysubtype,sidc,x,y,sequence,order,time
84,ጽርግያ ባጽዕ ዓሰብ / Assab - Massawa Road / طريق عصب - مصوع,2204,Vehicle : Armored Vehicle : Combat Service Support Vehicle,120109,15,3,98,,4608109.041,1611223.782,5,5.00084,
84,ጽርግያ ባጽዕ ዓሰብ / Assab - Massawa Road / طريق عصب - مصوع,2204,Vehicle : Armored Vehicle : Combat Service Support Vehicle,120109,15,3,98,,4632282.045,1583110.245,6,6.00084,
84,ጽርግያ ባጽዕ ዓሰብ / Assab - Massawa Road / طريق عصب - مصوع,2204,Vehicle : Armored Vehicle : Combat Service Support Vehicle,120109,15,3,98,,4642942.692,1549330.288,7,7.00084,
84,ጽርግያ ባጽዕ ዓሰብ / Assab - Massawa Road / طريق عصب - مصوع,2204,Vehicle : Armored Vehicle : Combat Service Support Vehicle,120109,15,3,98,,4643648.547,1514600.891,8,8.00084,
84,ጽርግያ ባጽዕ ዓሰብ / Assab - Massawa Road / طريق عصب - مصوع,2204,Vehicle : Armored Vehicle : Combat Service Support Vehicle,120109,15,3,98,,4662140.461,1490700.337,9,9.00084,
84,ጽርግያ ባጽዕ ዓሰብ / Assab - Massawa Road / طريق عصب - مصوع,2204,Vehicle : Armored Vehicle : Combat Service Support Vehicle,120109,15,3,98,,4458984.269,1703348.733,10,10.00084,
84,ጽርግያ ባጽዕ ዓሰብ / Assab - Massawa Road / طريق عصب - مصوع,2204,Vehicle : Armored Vehicle : Combat Service Support Vehicle,120109,15,3,98,,4483022.132,1678538.253,11,11.00084,
84,ጽርግያ ባጽዕ ዓሰብ / Assab - Massawa Road / طريق عصب - مصوع,2204,Vehicle : Armored Vehicle : Combat Service Support Vehicle,120109,15,3,98,,4483022.132,1678538.253,12,12.00084,
85,,2384,,110300,54,6,,,-55770.8089,6023826.742,1,1.00085,
85,,2384,,110300,54,6,,,-62488.48,6004155.311,2,2.00085,
85,,2384,,110300,54,6,,,-70352.4697,5982112.924,3,3.00085,
85,,2384,,110300,54,6,,,-87749.1746,5970979.745,4,4.00085,
85,,2384,,110300,54,6,,,-93853.6664,5948810.906,5,5.00085,
85,,2384,,110300,54,6,,,-109245.3825,5932264.613,6,6.00085,
85,,2384,,110300,54,6,,,-127475.9514,5917880.981,7,7.00085,
85,,2384,,110300,54,6,,,-141178.7885,5899824.267,8,8.00085,
85,,2384,,110300,54,6,,,-156411.7528,5882167.117,9,9.00085,
85,,2384,,110300,54,6,,,-179047.0988,5880021.19,10,10.00085,
85,,2384,,110300,54,6,,,-194578.8445,5863672.053,11,11.00085,
85,,2384,,110300,54,6,,,-194578.8445,5863672.053,12,12.00085,
86,,2385,,110100,54,6,,,-194562.8813,5863648.597,1,1.00086,
86,,2385,,110100,54,6,,,-179027.8633,5880013.417,2,2.00086,
86,,2385,,110100,54,6,,,-156391.8813,5882164.472,3,3.00086,
86,,2385,,110100,54,6,,,-141170.2465,5899805.913,4,4.00086,
86,,2385,,110100,54,6,,,-127464.9056,5917865.708,5,5.00086,
86,,2385,,110100,54,6,,,-109234.2482,5932253.033,6,6.00086,
86,,2385,,110100,54,6,,,-93841.3292,5948803.328,7,7.00086,
86,,2385,,110100,54,6,,,-87733.4809,5970974.201,8,8.00086,
86,,2385,,110100,54,6,,,-70333.6486,5982108.161,9,9.00086,
86,,2385,,110100,54,6,,,-62471.0057,6004158.115,10,10.00086,
86,,2385,,110100,54,6,,,-55756.6267,6023832.311,11,11.00086,
86,,2385,,110100,54,6,,,-55756.6267,6023832.311,12,12.00086,
87,,2469,Train : Railcar,150200,15,3,98,,-391716.9353,6564739.421,1,1.00087,
87,,2469,Train : Railcar,150200,15,3,98,,-376759.0037,6595832.836,2,2.00087,
87,,2469,Train : Railcar,150200,15,3,98,,-350537.3934,6617158.328,3,3.00087,
87,,2469,Train : Railcar,150200,15,3,98,,-330809.733,6646285.411,4,4.00087,
87,,2469,Train : Railcar,150200,15,3,98,,-322098.3795,6680374.27,5,5.00087,
87,,2469,Train : Railcar,150200,15,3,98,,-300869.5537,6706755.83,6,6.00087,
87,,2469,Train : Railcar,150200,15,3,98,,-274217.0805,6731382.15,7,7.00087,
87,,2469,Train : Railcar,150200,15,3,98,,-255465.1189,6762792.844,8,8.00087,
87,,2469,Train : Railcar,150200,15,3,98,,-236836.0251,6791973.918,9,9.00087,
87,,2469,Train : Railcar,150200,15,3,98,,-244093.6121,6826964.36,10,10.00087,
87,,2469,Train : Railcar,150200,15,3,98,,-232080.4885,6861052.575,11,11.00087,
87,,2469,Train : Railcar,150200,15,3,98,,-232080.4885,6861052.575,12,12.00087,
88,,2470,Weapon/Weapon System : Mortar : Light,111401,15,3,98,,-224587.6738,6881018.636,1,1.00088,
88,,2470,Weapon/Weapon System : Mortar : Light,111401,15,3,98,,-237689.2622,6846591.878,2,2.00088,
88,,2470,Weapon/Weapon System : Mortar : Light,111401,15,3,98,,-238321.634,6810268.686,3,3.00088,
88,,2470,Weapon/Weapon System : Mortar : Light,111401,15,3,98,,-243068.5245,6772932.817,4,4.00088,
88,,2470,Weapon/Weapon System : Mortar : Light,111401,15,3,98,,-267171.8849,6743255.733,5,5.00088,
88,,2470,Weapon/Weapon System : Mortar : Light,111401,15,3,98,,-292040.1992,6714512.708,6,6.00088,
88,,2470,Weapon/Weapon System : Mortar : Light,111401,15,3,98,,-319890.5879,6689304.676,7,7.00088,
88,,2470,Weapon/Weapon System : Mortar : Light,111401,15,3,98,,-331297.0398,6653262.136,8,8.00088,
88,,2470,Weapon/Weapon System : Mortar : Light,111401,15,3,98,,-345892.9047,6618819.277,9,9.00088,
88,,2470,Weapon/Weapon System : Mortar : Light,111401,15,3,98,,-376506.5155,6598541.454,10,10.00088,
88,,2470,Weapon/Weapon System : Mortar : Light,111401,15,3,98,,-391333.9072,6564972.565,11,11.00088,
88,,2470,Weapon/Weapon System : Mortar : Light,111401,15,3,98,,-391333.9072,6564972.565,12,12.00088,
89,,2503,Sustainment : US Supply Class VI,150400,10,3,,,-36064.4426,6708821.528,1,1.00089,
89,,2503,Sustainment : US Supply Class VI,150400,10,3,,,-63056.7769,6707792.884,2,2.00089,
89,,2503,Sustainment : US Supply Class VI,150400,10,3,,,-86302.9609,6704350.654,3,3.00089,
89,,2503,Sustainment : US Supply Class VI,150400,10,3,,,-110819.3721,6695799.972,4,4.00089,
89,,2503,Sustainment : US Supply Class VI,150400,10,3,,,-135757.0052,6703577.581,5,5.00089,
89,,2503,Sustainment : US Supply Class VI,150400,10,3,,,-162626.9081,6700973.62,6,6.00089,
89,,2503,Sustainment : US Supply Class VI,150400,10,3,,,-186130.5223,6714568.228,7,7.00089,
89,,2503,Sustainment : US Supply Class VI,150400,10,3,,,-212665.098,6720775.642,8,8.00089,
89,,2503,Sustainment : US Supply Class VI,150400,10,3,,,-238603.6451,6712460.58,9,9.00089,
89,,2503,Sustainment : US Supply Class VI,150400,10,3,,,-265499.445,6709845.505,10,10.00089,
89,,2503,Sustainment : US Supply Class VI,150400,10,3,,,-286762.1809,6722541.76,11,11.00089,
89,,2503,Sustainment : US Supply Class VI,150400,10,3,,,-286762.1809,6722541.76,12,12.00089,
90,,2504,Sustainment : US Supply Class III,163900,10,3,,,-287124.203,6722879.358,1,1.0009,
90,,2504,Sustainment : US Supply Class III,163900,10,3,,,-265913.6712,6709867.101,2,2.0009,
90,,2504,Sustainment : US Supply Class III,163900,10,3,,,-238955.9638,6712386.164,3,3.0009,
90,,2504,Sustainment : US Supply Class III,163900,10,3,,,-212966.8132,6720691.495,4,4.0009,
90,,2504,Sustainment : US Supply Class III,163900,10,3,,,-186368.4738,6714741.432,5,5.0009,
90,,2504,Sustainment : US Supply Class III,163900,10,3,,,-162846.2832,6701056.87,6,6.0009,
90,,2504,Sustainment : US Supply Class III,163900,10,3,,,-135934.0547,6703631.875,7,7.0009,
90,,2504,Sustainment : US Supply Class III,163900,10,3,,,-110946.2843,6695869.698,8,8.0009,
90,,2504,Sustainment : US Supply Class III,163900,10,3,,,-86363.935,6704317.74,9,9.0009,
90,,2504,Sustainment : US Supply Class III,163900,10,3,,,-63092.2195,6707817.102,10,10.0009,
90,,2504,Sustainment : US Supply Class III,163900,10,3,,,-36052.9767,6708840.623,11,11.0009,
90,,2504,Sustainment : US Supply Class III,163900,10,3,,,-36052.9767,6708840.623,12,12.0009,
91,,2525,Weapon/Weapon System : Antitank Rocket Launcher : Light,111701,15,3,98,,-142290.755,7053717.901,1,1.00091,
91,,2525,Weapon/Weapon System : Antitank Rocket Launcher : Light,111701,15,3,98,,-147322.0125,7016289.936,2,2.00091,
91,,2525,Weapon/Weapon System : Antitank Rocket Launcher : Light,111701,15,3,98,,-137602.6511,6980798.067,3,3.00091,
91,,2525,Weapon/Weapon System : Antitank Rocket Launcher : Light,111701,15,3,98,,-143847.1439,6944958.076,4,4.00091,
91,,2525,Weapon/Weapon System : Antitank Rocket Launcher : Light,111701,15,3,98,,-133160.3825,6910289.157,5,5.00091,
91,,2525,Weapon/Weapon System : Antitank Rocket Launcher : Light,111701,15,3,98,,-130622.9661,6872134.118,6,6.00091,
91,,2525,Weapon/Weapon System : Antitank Rocket Launcher : Light,111701,15,3,98,,-110448.6183,6840959.727,7,7.00091,
91,,2525,Weapon/Weapon System : Antitank Rocket Launcher : Light,111701,15,3,98,,-82391.514,6814335.791,8,8.00091,
91,,2525,Weapon/Weapon System : Antitank Rocket Launcher : Light,111701,15,3,98,,-55337.1463,6788736.906,9,9.00091,
91,,2525,Weapon/Weapon System : Antitank Rocket Launcher : Light,111701,15,3,98,,-43849.0106,6752841.825,10,10.00091,
91,,2525,Weapon/Weapon System : Antitank Rocket Launcher : Light,111701,15,3,98,,-25540.1421,6723301.867,11,11.00091,
91,,2525,Weapon/Weapon System : Antitank Rocket Launcher : Light,111701,15,3,98,,-25540.1421,6723301.867,12,12.00091,
92,,2526,Weapon/Weapon System : Multiple Rocket Launcher : Light,111601,15,3,98,,-25317.1024,6723174.288,1,1.00092,
92,,2526,Weapon/Weapon System : Multiple Rocket Launcher : Light,111601,15,3,98,,-43773.8201,6752548.895,2,2.00092,
92,,2526,Weapon/Weapon System : Multiple Rocket Launcher : Light,111601,15,3,98,,-55351.8453,6788457.929,3,3.00092,
92,,2526,Weapon/Weapon System : Multiple Rocket Launcher : Light,111601,15,3,98,,-82249.5072,6814168.897,4,4.00092,
92,,2526,Weapon/Weapon System : Multiple Rocket Launcher : Light,111601,15,3,98,,-110302.4994,6840873.835,5,5.00092,
92,,2526,Weapon/Weapon System : Multiple Rocket Launcher : Light,111601,15,3,98,,-130616.758,6871978.05,6,6.00092,
92,,2526,Weapon/Weapon System : Multiple Rocket Launcher : Light,111601,15,3,98,,-133158.6532,6910172.159,7,7.00092,
92,,2526,Weapon/Weapon System : Multiple Rocket Launcher : Light,111601,15,3,98,,-143836.9413,6944891.925,8,8.00092,
92,,2526,Weapon/Weapon System : Multiple Rocket Launcher : Light,111601,15,3,98,,-137657.9164,6980768.888,9,9.00092,
92,,2526,Weapon/Weapon System : Multiple Rocket Launcher : Light,111601,15,3,98,,-147346.2836,7016288.19,10,10.00092,
92,,2526,Weapon/Weapon System : Multiple Rocket Launcher : Light,111601,15,3,98,,-142319.4977,7053758.902,11,11.00092,
92,,2526,Weapon/Weapon System : Multiple Rocket Launcher : Light,111601,15,3,98,,-142319.4977,7053758.902,12,12.00092,
93,,2568,Effect : Data Manipulation,160400,60,3,,,-295081.3091,7121685.292,1,1.00093,
93,,2568,Effect : Data Manipulation,160400,60,3,,,-308002.9388,7164201.96,2,2.00093,
93,,2568,Effect : Data Manipulation,160400,60,3,,,-303189.0554,7210134.5,3,3.00093,
93,,2568,Effect : Data Manipulation,160400,60,3,,,-289594.8686,7251706.435,4,4.00093,
93,,2568,Effect : Data Manipulation,160400,60,3,,,-306891.3332,7294473.535,5,5.00093,
93,,2568,Effect : Data Manipulation,160400,60,3,,,-320628.408,7338278.781,6,6.00093,
93,,2568,Effect : Data Manipulation,160400,60,3,,,-353337.5387,7368904.435,7,7.00093,
93,,2568,Effect : Data Manipulation,160400,60,3,,,-379927.1985,7403892.119,8,8.00093,
93,,2568,Effect : Data Manipulation,160400,60,3,,,-399437.8352,7444040.461,9,9.00093,
93,,2568,Effect : Data Manipulation,160400,60,3,,,-425818.9276,7476093.525,10,10.00093,
93,,2568,Effect : Data Manipulation,160400,60,3,,,-448481.2149,7515779.959,11,11.00093,
93,,2568,Effect : Data Manipulation,160400,60,3,,,-448481.2149,7515779.959,12,12.00093,
94,,2569,Civilian (Land Civilian) : Killing Victim,110500,11,1,,,-465435.0509,7525849.416,1,1.00094,
94,,2569,Civilian (Land Civilian) : Killing Victim,110500,11,1,,,-436755.2452,7491717.559,2,2.00094,
94,,2569,Civilian (Land Civilian) : Killing Victim,110500,11,1,,,-410001.3109,7453158.958,3,3.00094,
94,,2569,Civilian (Land Civilian) : Killing Victim,110500,11,1,,,-382525.4574,7418168.09,4,4.00094,
94,,2569,Civilian (Land Civilian) : Killing Victim,110500,11,1,,,-364236.6455,7374493.898,5,5.00094,
94,,2569,Civilian (Land Civilian) : Killing Victim,110500,11,1,,,-324485.6095,7347620.214,6,6.00094,
94,,2569,Civilian (Land Civilian) : Killing Victim,110500,11,1,,,-310656.1357,7301456.687,7,7.00094,
94,,2569,Civilian (Land Civilian) : Killing Victim,110500,11,1,,,-290633.9319,7256705.636,8,8.00094,
94,,2569,Civilian (Land Civilian) : Killing Victim,110500,11,1,,,-302888.6295,7213649.494,9,9.00094,
94,,2569,Civilian (Land Civilian) : Killing Victim,110500,11,1,,,-308638.8439,7165257.078,10,10.00094,
94,,2569,Civilian (Land Civilian) : Killing Victim,110500,11,1,,,-294984.194,7120661.655,11,11.00094,
94,,2569,Civilian (Land Civilian) : Killing Victim,110500,11,1,,,-294984.194,7120661.655,12,12.00094,
95,,2719,Vehicle : Tank Recovery Vehicle,120300,15,3,98,,2298288.86,5555220.522,1,1.00095,
95,,2719,Vehicle : Tank Recovery Vehicle,120300,15,3,98,,2334698.131,5556074.517,2,2.00095,
95,,2719,Vehicle : Tank Recovery Vehicle,120300,15,3,98,,2345774.624,5520487.828,3,3.00095,
95,,2719,Vehicle : Tank Recovery Vehicle,120300,15,3,98,,2353530.073,5484306.985,4,4.00095,
95,,2719,Vehicle : Tank Recovery Vehicle,120300,15,3,98,,2378274.284,5458321.327,5,5.00095,
95,,2719,Vehicle : Tank Recovery Vehicle,120300,15,3,98,,2389929.042,5426127.954,6,6.00095,
95,,2719,Vehicle : Tank Recovery Vehicle,120300,15,3,98,,2412290.305,5399907.095,7,7.00095,
95,,2719,Vehicle : Tank Recovery Vehicle,120300,15,3,98,,2429018.356,5367818.408,8,8.00095,
95,,2719,Vehicle : Tank Recovery Vehicle,120300,15,3,98,,2438226.436,5333146.602,9,9.00095,
95,,2719,Vehicle : Tank Recovery Vehicle,120300,15,3,98,,2452869.45,5299258.091,10,10.00095,
95,,2719,Vehicle : Tank Recovery Vehicle,120300,15,3,98,,2457132.767,5268362.459,11,11.00095,
95,,2719,Vehicle : Tank Recovery Vehicle,120300,15,3,98,,2457132.767,5268362.459,12,12.00095,
96,,2720,Weapon/Weapon System : Recoilless Gun : Medium,110802,15,3,98,,2457150.478,5268365.505,1,1.00096,
96,,2720,Weapon/Weapon System : Recoilless Gun : Medium,110802,15,3,98,,2452337.405,5301563.287,2,2.00096,
96,,2720,Weapon/Weapon System : Recoilless Gun : Medium,110802,15,3,98,,2435661.667,5337182.979,3,3.00096,
96,,2720,Weapon/Weapon System : Recoilless Gun : Medium,110802,15,3,98,,2426085.3,5374361.697,4,4.00096,
96,,2720,Weapon/Weapon System : Recoilless Gun : Medium,110802,15,3,98,,2404700.664,5405647.808,5,5.00096,
96,,2720,Weapon/Weapon System : Recoilless Gun : Medium,110802,15,3,98,,2385439.593,5435872.503,6,6.00096,
96,,2720,Weapon/Weapon System : Recoilless Gun : Medium,110802,15,3,98,,2367753.319,5466505.763,7,7.00096,
96,,2720,Weapon/Weapon System : Recoilless Gun : Medium,110802,15,3,98,,2349929.852,5499762.423,8,8.00096,
96,,2720,Weapon/Weapon System : Recoilless Gun : Medium,110802,15,3,98,,2342033.81,5538919.274,9,9.00096,
96,,2720,Weapon/Weapon System : Recoilless Gun : Medium,110802,15,3,98,,2314025.75,5555576.612,10,10.00096,
96,,2720,Weapon/Weapon System : Recoilless Gun : Medium,110802,15,3,98,,2289570.74,5575901.539,11,11.00096,
96,,2720,Weapon/Weapon System : Recoilless Gun : Medium,110802,15,3,98,,2289570.74,5575901.539,12,12.00096,
97,,2723,Device Type : File Server,140700,60,3,,,2131736.278,6012547.944,1,1.00097,
97,,2723,Device Type : File Server,140700,60,3,,,2161699.49,5975226.346,2,2.00097,
97,,2723,Device Type : File Server,140700,60,3,,,2184086.42,5932762.812,3,3.00097,
97,,2723,Device Type : File Server,140700,60,3,,,2205790.46,5891123.839,4,4.00097,
97,,2723,Device Type : File Server,140700,60,3,,,2222696.26,5846103.255,5,5.00097,
97,,2723,Device Type : File Server,140700,60,3,,,2218758.864,5804202.18,6,6.00097,
97,,2723,Device Type : File Server,140700,60,3,,,2193599.166,5768182.939,7,7.00097,
97,,2723,Device Type : File Server,140700,60,3,,,2193734.921,5720676.518,8,8.00097,
97,,2723,Device Type : File Server,140700,60,3,,,2201945.277,5673367.537,9,9.00097,
97,,2723,Device Type : File Server,140700,60,3,,,2235724.278,5644615.29,10,10.00097,
97,,2723,Device Type : File Server,140700,60,3,,,2259400.409,5604462.495,11,11.00097,
97,,2723,Device Type : File Server,140700,60,3,,,2259400.409,5604462.495,12,12.00097,
98,,2724,Device Type : Peer-to-Peer Node,140800,60,3,,,2259367.926,5604379.781,1,1.00098,
98,,2724,Device Type : Peer-to-Peer Node,140800,60,3,,,2235764.345,5644518.976,2,2.00098,
98,,2724,Device Type : Peer-to-Peer Node,140800,60,3,,,2202032.699,5673293.592,3,3.00098,
98,,2724,Device Type : Peer-to-Peer Node,140800,60,3,,,2193735.257,5720575.063,4,4.00098,
98,,2724,Device Type : Peer-to-Peer Node,140800,60,3,,,2193591.447,5768080.897,5,5.00098,
98,,2724,Device Type : Peer-to-Peer Node,140800,60,3,,,2218698.953,5804133.383,6,6.00098,
98,,2724,Device Type : Peer-to-Peer Node,140800,60,3,,,2222783.047,5846009.173,7,7.00098,
