trackField,sequence,time,message,long,lat
NE1891,2,1:00:02 AM,Position 2 for NE1891.,87,66
NE1892,2,1:00:02 AM,Position 2 for NE1892.,87,67
NE1893,2,1:00:02 AM,Position 2 for NE1893.,87,68
NE1894,2,1:00:02 AM,Position 2 for NE1894.,87,69
NE1895,2,1:00:02 AM,Position 2 for NE1895.,87,70
NE1896,2,1:00:02 AM,Position 2 for NE1896.,87,71
NE1897,2,1:00:02 AM,Position 2 for NE1897.,87,72
NE1898,2,1:00:02 AM,Position 2 for NE1898.,87,73
NE1899,2,1:00:02 AM,Position 2 for NE1899.,87,74
NE1900,2,1:00:02 AM,Position 2 for NE1900.,87,75
NE1901,2,1:00:02 AM,Position 2 for NE1901.,88,26
NE1902,2,1:00:02 AM,Position 2 for NE1902.,88,27
NE1903,2,1:00:02 AM,Position 2 for NE1903.,88,28
NE1904,2,1:00:02 AM,Position 2 for NE1904.,88,29
NE1905,2,1:00:02 AM,Position 2 for NE1905.,88,30
NE1906,2,1:00:02 AM,Position 2 for NE1906.,88,31
NE1907,2,1:00:02 AM,Position 2 for NE1907.,88,32
NE1908,2,1:00:02 AM,Position 2 for NE1908.,88,33
NE1909,2,1:00:02 AM,Position 2 for NE1909.,88,34
NE1910,2,1:00:02 AM,Position 2 for NE1910.,88,35
NE1911,2,1:00:02 AM,Position 2 for NE1911.,88,36
NE1912,2,1:00:02 AM,Position 2 for NE1912.,88,37
NE1913,2,1:00:02 AM,Position 2 for NE1913.,88,38
NE1914,2,1:00:02 AM,Position 2 for NE1914.,88,39
NE1915,2,1:00:02 AM,Position 2 for NE1915.,88,40
NE1916,2,1:00:02 AM,Position 2 for NE1916.,88,41
NE1917,2,1:00:02 AM,Position 2 for NE1917.,88,42
NE1918,2,1:00:02 AM,Position 2 for NE1918.,88,43
NE1919,2,1:00:02 AM,Position 2 for NE1919.,88,44
NE1920,2,1:00:02 AM,Position 2 for NE1920.,88,45
NE1921,2,1:00:02 AM,Position 2 for NE1921.,88,46
NE1922,2,1:00:02 AM,Position 2 for NE1922.,88,47
NE1923,2,1:00:02 AM,Position 2 for NE1923.,88,48
NE1924,2,1:00:02 AM,Position 2 for NE1924.,88,49
NE1925,2,1:00:02 AM,Position 2 for NE1925.,88,50
NE1926,2,1:00:02 AM,Position 2 for NE1926.,88,51
NE1927,2,1:00:02 AM,Position 2 for NE1927.,88,52
NE1928,2,1:00:02 AM,Position 2 for NE1928.,88,53
NE1929,2,1:00:02 AM,Position 2 for NE1929.,88,54
NE1930,2,1:00:02 AM,Position 2 for NE1930.,88,55
NE1931,2,1:00:02 AM,Position 2 for NE1931.,88,56
NE1932,2,1:00:02 AM,Position 2 for NE1932.,88,57
NE1933,2,1:00:02 AM,Position 2 for NE1933.,88,58
NE1934,2,1:00:02 AM,Position 2 for NE1934.,88,59
NE1935,2,1:00:02 AM,Position 2 for NE1935.,88,60
NE1936,2,1:00:02 AM,Position 2 for NE1936.,88,61
NE1937,2,1:00:02 AM,Position 2 for NE1937.,88,62
NE1938,2,1:00:02 AM,Position 2 for NE1938.,88,63
NE1939,2,1:00:02 AM,Position 2 for NE1939.,88,64
NE1940,2,1:00:02 AM,Position 2 for NE1940.,88,65
NE1941,2,1:00:02 AM,Position 2 for NE1941.,88,66
NE1942,2,1:00:02 AM,Position 2 for NE1942.,88,67
NE1943,2,1:00:02 AM,Position 2 for NE1943.,88,68
NE1944,2,1:00:02 AM,Position 2 for NE1944.,88,69
NE1945,2,1:00:02 AM,Position 2 for NE1945.,88,70
NE1946,2,1:00:02 AM,Position 2 for NE1946.,88,71
NE1947,2,1:00:02 AM,Position 2 for NE1947.,88,72
NE1948,2,1:00:02 AM,Position 2 for NE1948.,88,73
NE1949,2,1:00:02 AM,Position 2 for NE1949.,88,74
NE1950,2,1:00:02 AM,Position 2 for NE1950.,88,75
NE1951,2,1:00:02 AM,Position 2 for NE1951.,89,26
NE1952,2,1:00:02 AM,Position 2 for NE1952.,89,27
NE1953,2,1:00:02 AM,Position 2 for NE1953.,89,28
NE1954,2,1:00:02 AM,Position 2 for NE1954.,89,29
NE1955,2,1:00:02 AM,Position 2 for NE1955.,89,30
NE1956,2,1:00:02 AM,Position 2 for NE1956.,89,31
NE1957,2,1:00:02 AM,Position 2 for NE1957.,89,32
NE1958,2,1:00:02 AM,Position 2 for NE1958.,89,33
NE1959,2,1:00:02 AM,Position 2 for NE1959.,89,34
NE1960,2,1:00:02 AM,Position 2 for NE1960.,89,35
NE1961,2,1:00:02 AM,Position 2 for NE1961.,89,36
NE1962,2,1:00:02 AM,Position 2 for NE1962.,89,37
NE1963,2,1:00:02 AM,Position 2 for NE1963.,89,38
NE1964,2,1:00:02 AM,Position 2 for NE1964.,89,39
NE1965,2,1:00:02 AM,Position 2 for NE1965.,89,40
NE1966,2,1:00:02 AM,Position 2 for NE1966.,89,41
NE1967,2,1:00:02 AM,Position 2 for NE1967.,89,42
NE1968,2,1:00:02 AM,Position 2 for NE1968.,89,43
NE1969,2,1:00:02 AM,Position 2 for NE1969.,89,44
NE1970,2,1:00:02 AM,Position 2 for NE1970.,89,45
NE1971,2,1:00:02 AM,Position 2 for NE1971.,89,46
NE1972,2,1:00:02 AM,Position 2 for NE1972.,89,47
NE1973,2,1:00:02 AM,Position 2 for NE1973.,89,48
NE1974,2,1:00:02 AM,Position 2 for NE1974.,89,49
NE1975,2,1:00:02 AM,Position 2 for NE1975.,89,50
NE1976,2,1:00:02 AM,Position 2 for NE1976.,89,51
NE1977,2,1:00:02 AM,Position 2 for NE1977.,89,52
NE1978,2,1:00:02 AM,Position 2 for NE1978.,89,53
NE1979,2,1:00:02 AM,Position 2 for NE1979.,89,54
NE1980,2,1:00:02 AM,Position 2 for NE1980.,89,55
NE1981,2,1:00:02 AM,Position 2 for NE1981.,89,56
NE1982,2,1:00:02 AM,Position 2 for NE1982.,89,57
NE1983,2,1:00:02 AM,Position 2 for NE1983.,89,58
NE1984,2,1:00:02 AM,Position 2 for NE1984.,89,59
NE1985,2,1:00:02 AM,Position 2 for NE1985.,89,60
NE1986,2,1:00:02 AM,Position 2 for NE1986.,89,61
NE1987,2,1:00:02 AM,Position 2 for NE1987.,89,62
NE1988,2,1:00:02 AM,Position 2 for NE1988.,89,63
NE1989,2,1:00:02 AM,Position 2 for NE1989.,89,64
NE1990,2,1:00:02 AM,Position 2 for NE1990.,89,65
NE1991,2,1:00:02 AM,Position 2 for NE1991.,89,66
NE1992,2,1:00:02 AM,Position 2 for NE1992.,89,67
NE1993,2,1:00:02 AM,Position 2 for NE1993.,89,68
NE1994,2,1:00:02 AM,Position 2 for NE1994.,89,69
NE1995,2,1:00:02 AM,Position 2 for NE1995.,89,70
NE1996,2,1:00:02 AM,Position 2 for NE1996.,89,71
NE1997,2,1:00:02 AM,Position 2 for NE1997.,89,72
NE1998,2,1:00:02 AM,Position 2 for NE1998.,89,73
NE1999,2,1:00:02 AM,Position 2 for NE1999.,89,74
NE2000,2,1:00:02 AM,Position 2 for NE2000.,89,75
NE2001,2,1:00:02 AM,Position 2 for NE2001.,90,26
NE2002,2,1:00:02 AM,Position 2 for NE2002.,90,27
NE2003,2,1:00:02 AM,Position 2 for NE2003.,90,28
NE2004,2,1:00:02 AM,Position 2 for NE2004.,90,29
NE2005,2,1:00:02 AM,Position 2 for NE2005.,90,30
NE2006,2,1:00:02 AM,Position 2 for NE2006.,90,31
NE2007,2,1:00:02 AM,Position 2 for NE2007.,90,32
NE2008,2,1:00:02 AM,Position 2 for NE2008.,90,33
NE2009,2,1:00:02 AM,Position 2 for NE2009.,90,34
NE2010,2,1:00:02 AM,Position 2 for NE2010.,90,35
NE2011,2,1:00:02 AM,Position 2 for NE2011.,90,36
NE2012,2,1:00:02 AM,Position 2 for NE2012.,90,37
NE2013,2,1:00:02 AM,Position 2 for NE2013.,90,38
NE2014,2,1:00:02 AM,Position 2 for NE2014.,90,39
NE2015,2,1:00:02 AM,Position 2 for NE2015.,90,40
NE2016,2,1:00:02 AM,Position 2 for NE2016.,90,41
NE2017,2,1:00:02 AM,Position 2 for NE2017.,90,42
NE2018,2,1:00:02 AM,Position 2 for NE2018.,90,43
NE2019,2,1:00:02 AM,Position 2 for NE2019.,90,44
NE2020,2,1:00:02 AM,Position 2 for NE2020.,90,45
NE2021,2,1:00:02 AM,Position 2 for NE2021.,90,46
NE2022,2,1:00:02 AM,Position 2 for NE2022.,90,47
NE2023,2,1:00:02 AM,Position 2 for NE2023.,90,48
NE2024,2,1:00:02 AM,Position 2 for NE2024.,90,49
NE2025,2,1:00:02 AM,Position 2 for NE2025.,90,50
NE2026,2,1:00:02 AM,Position 2 for NE2026.,90,51
NE2027,2,1:00:02 AM,Position 2 for NE2027.,90,52
NE2028,2,1:00:02 AM,Position 2 for NE2028.,90,53
NE2029,2,1:00:02 AM,Position 2 for NE2029.,90,54
NE2030,2,1:00:02 AM,Position 2 for NE2030.,90,55
NE2031,2,1:00:02 AM,Position 2 for NE2031.,90,56
NE2032,2,1:00:02 AM,Position 2 for NE2032.,90,57
NE2033,2,1:00:02 AM,Position 2 for NE2033.,90,58
NE2034,2,1:00:02 AM,Position 2 for NE2034.,90,59
NE2035,2,1:00:02 AM,Position 2 for NE2035.,90,60
NE2036,2,1:00:02 AM,Position 2 for NE2036.,90,61
NE2037,2,1:00:02 AM,Position 2 for NE2037.,90,62
NE2038,2,1:00:02 AM,Position 2 for NE2038.,90,63
NE2039,2,1:00:02 AM,Position 2 for NE2039.,90,64
NE2040,2,1:00:02 AM,Position 2 for NE2040.,90,65
NE2041,2,1:00:02 AM,Position 2 for NE2041.,90,66
NE2042,2,1:00:02 AM,Position 2 for NE2042.,90,67
NE2043,2,1:00:02 AM,Position 2 for NE2043.,90,68
NE2044,2,1:00:02 AM,Position 2 for NE2044.,90,69
NE2045,2,1:00:02 AM,Position 2 for NE2045.,90,70
NE2046,2,1:00:02 AM,Position 2 for NE2046.,90,71
NE2047,2,1:00:02 AM,Position 2 for NE2047.,90,72
NE2048,2,1:00:02 AM,Position 2 for NE2048.,90,73
NE2049,2,1:00:02 AM,Position 2 for NE2049.,90,74
NE2050,2,1:00:02 AM,Position 2 for NE2050.,90,75
NE2051,2,1:00:02 AM,Position 2 for NE2051.,91,26
NE2052,2,1:00:02 AM,Position 2 for NE2052.,91,27
NE2053,2,1:00:02 AM,Position 2 for NE2053.,91,28
NE2054,2,1:00:02 AM,Position 2 for NE2054.,91,29
NE2055,2,1:00:02 AM,Position 2 for NE2055.,91,30
NE2056,2,1:00:02 AM,Position 2 for NE2056.,91,31
NE2057,2,1:00:02 AM,Position 2 for NE2057.,91,32
NE2058,2,1:00:02 AM,Position 2 for NE2058.,91,33
NE2059,2,1:00:02 AM,Position 2 for NE2059.,91,34
NE2060,2,1:00:02 AM,Position 2 for NE2060.,91,35
NE2061,2,1:00:02 AM,Position 2 for NE2061.,91,36
NE2062,2,1:00:02 AM,Position 2 for NE2062.,91,37
NE2063,2,1:00:02 AM,Position 2 for NE2063.,91,38
NE2064,2,1:00:02 AM,Position 2 for NE2064.,91,39
NE2065,2,1:00:02 AM,Position 2 for NE2065.,91,40
NE2066,2,1:00:02 AM,Position 2 for NE2066.,91,41
NE2067,2,1:00:02 AM,Position 2 for NE2067.,91,42
NE2068,2,1:00:02 AM,Position 2 for NE2068.,91,43
NE2069,2,1:00:02 AM,Position 2 for NE2069.,91,44
NE2070,2,1:00:02 AM,Position 2 for NE2070.,91,45
NE2071,2,1:00:02 AM,Position 2 for NE2071.,91,46
NE2072,2,1:00:02 AM,Position 2 for NE2072.,91,47
NE2073,2,1:00:02 AM,Position 2 for NE2073.,91,48
NE2074,2,1:00:02 AM,Position 2 for NE2074.,91,49
NE2075,2,1:00:02 AM,Position 2 for NE2075.,91,50
NE2076,2,1:00:02 AM,Position 2 for NE2076.,91,51
NE2077,2,1:00:02 AM,Position 2 for NE2077.,91,52
NE2078,2,1:00:02 AM,Position 2 for NE2078.,91,53
NE2079,2,1:00:02 AM,Position 2 for NE2079.,91,54
NE2080,2,1:00:02 AM,Position 2 for NE2080.,91,55
NE2081,2,1:00:02 AM,Position 2 for NE2081.,91,56
NE2082,2,1:00:02 AM,Position 2 for NE2082.,91,57
NE2083,2,1:00:02 AM,Position 2 for NE2083.,91,58
NE2084,2,1:00:02 AM,Position 2 for NE2084.,91,59
NE2085,2,1:00:02 AM,Position 2 for NE2085.,91,60
NE2086,2,1:00:02 AM,Position 2 for NE2086.,91,61
NE2087,2,1:00:02 AM,Position 2 for NE2087.,91,62
NE2088,2,1:00:02 AM,Position 2 for NE2088.,91,63
NE2089,2,1:00:02 AM,Position 2 for NE2089.,91,64
NE2090,2,1:00:02 AM,Position 2 for NE2090.,91,65
NE2091,2,1:00:02 AM,Position 2 for NE2091.,91,66
NE2092,2,1:00:02 AM,Position 2 for NE2092.,91,67
NE2093,2,1:00:02 AM,Position 2 for NE2093.,91,68
NE2094,2,1:00:02 AM,Position 2 for NE2094.,91,69
NE2095,2,1:00:02 AM,Position 2 for NE2095.,91,70
NE2096,2,1:00:02 AM,Position 2 for NE2096.,91,71
NE2097,2,1:00:02 AM,Position 2 for NE2097.,91,72
NE2098,2,1:00:02 AM,Position 2 for NE2098.,91,73
NE2099,2,1:00:02 AM,Position 2 for NE2099.,91,74
NE2100,2,1:00:02 AM,Position 2 for NE2100.,91,75
NE2101,2,1:00:02 AM,Position 2 for NE2101.,92,26
NE2102,2,1:00:02 AM,Position 2 for NE2102.,92,27
NE2103,2,1:00:02 AM,Position 2 for NE2103.,92,28
NE2104,2,1:00:02 AM,Position 2 for NE2104.,92,29
NE2105,2,1:00:02 AM,Position 2 for NE2105.,92,30
NE2106,2,1:00:02 AM,Position 2 for NE2106.,92,31
NE2107,2,1:00:02 AM,Position 2 for NE2107.,92,32
NE2108,2,1:00:02 AM,Position 2 for NE2108.,92,33
NE2109,2,1:00:02 AM,Position 2 for NE2109.,92,34
NE2110,2,1:00:02 AM,Position 2 for NE2110.,92,35
NE2111,2,1:00:02 AM,Position 2 for NE2111.,92,36
NE2112,2,1:00:02 AM,Position 2 for NE2112.,92,37
NE2113,2,1:00:02 AM,Position 2 for NE2113.,92,38
NE2114,2,1:00:02 AM,Position 2 for NE2114.,92,39
NE2115,2,1:00:02 AM,Position 2 for NE2115.,92,40
NE2116,2,1:00:02 AM,Position 2 for NE2116.,92,41
NE2117,2,1:00:02 AM,Position 2 for NE2117.,92,42
NE2118,2,1:00:02 AM,Position 2 for NE2118.,92,43
NE2119,2,1:00:02 AM,Position 2 for NE2119.,92,44
NE2120,2,1:00:02 AM,Position 2 for NE2120.,92,45
NE2121,2,1:00:02 AM,Position 2 for NE2121.,92,46
NE2122,2,1:00:02 AM,Position 2 for NE2122.,92,47
NE2123,2,1:00:02 AM,Position 2 for NE2123.,92,48
NE2124,2,1:00:02 AM,Position 2 for NE2124.,92,49
NE2125,2,1:00:02 AM,Position 2 for NE2125.,92,50
NE2126,2,1:00:02 AM,Position 2 for NE2126.,92,51
NE2127,2,1:00:02 AM,Position 2 for NE2127.,92,52
NE2128,2,1:00:02 AM,Position 2 for NE2128.,92,53
NE2129,2,1:00:02 AM,Position 2 for NE2129.,92,54
NE2130,2,1:00:02 AM,Position 2 for NE2130.,92,55
NE2131,2,1:00:02 AM,Position 2 for NE2131.,92,56
NE2132,2,1:00:02 AM,Position 2 for NE2132.,92,57
NE2133,2,1:00:02 AM,Position 2 for NE2133.,92,58
NE2134,2,1:00:02 AM,Position 2 for NE2134.,92,59
NE2135,2,1:00:02 AM,Position 2 for NE2135.,92,60
NE2136,2,1:00:02 AM,Position 2 for NE2136.,92,61
NE2137,2,1:00:02 AM,Position 2 for NE2137.,92,62
NE2138,2,1:00:02 AM,Position 2 for NE2138.,92,63
NE2139,2,1:00:02 AM,Position 2 for NE2139.,92,64
NE2140,2,1:00:02 AM,Position 2 for NE2140.,92,65
NE2141,2,1:00:02 AM,Position 2 for NE2141.,92,66
NE2142,2,1:00:02 AM,Position 2 for NE2142.,92,67
NE2143,2,1:00:02 AM,Position 2 for NE2143.,92,68
NE2144,2,1:00:02 AM,Position 2 for NE2144.,92,69
NE2145,2,1:00:02 AM,Position 2 for NE2145.,92,70
NE2146,2,1:00:02 AM,Position 2 for NE2146.,92,71
NE2147,2,1:00:02 AM,Position 2 for NE2147.,92,72
NE2148,2,1:00:02 AM,Position 2 for NE2148.,92,73
NE2149,2,1:00:02 AM,Position 2 for NE2149.,92,74
NE2150,2,1:00:02 AM,Position 2 for NE2150.,92,75
NE2151,2,1:00:02 AM,Position 2 for NE2151.,93,26
NE2152,2,1:00:02 AM,Position 2 for NE2152.,93,27
NE2153,2,1:00:02 AM,Position 2 for NE2153.,93,28
NE2154,2,1:00:02 AM,Position 2 for NE2154.,93,29
NE2155,2,1:00:02 AM,Position 2 for NE2155.,93,30
NE2156,2,1:00:02 AM,Position 2 for NE2156.,93,31
NE2157,2,1:00:02 AM,Position 2 for NE2157.,93,32
NE2158,2,1:00:02 AM,Position 2 for NE2158.,93,33
NE2159,2,1:00:02 AM,Position 2 for NE2159.,93,34
NE2160,2,1:00:02 AM,Position 2 for NE2160.,93,35
NE2161,2,1:00:02 AM,Position 2 for NE2161.,93,36
NE2162,2,1:00:02 AM,Position 2 for NE2162.,93,37
NE2163,2,1:00:02 AM,Position 2 for NE2163.,93,38
NE2164,2,1:00:02 AM,Position 2 for NE2164.,93,39
NE2165,2,1:00:02 AM,Position 2 for NE2165.,93,40
NE2166,2,1:00:02 AM,Position 2 for NE2166.,93,41
NE2167,2,1:00:02 AM,Position 2 for NE2167.,93,42
NE2168,2,1:00:02 AM,Position 2 for NE2168.,93,43
NE2169,2,1:00:02 AM,Position 2 for NE2169.,93,44
NE2170,2,1:00:02 AM,Position 2 for NE2170.,93,45
NE2171,2,1:00:02 AM,Position 2 for NE2171.,93,46
NE2172,2,1:00:02 AM,Position 2 for NE2172.,93,47
NE2173,2,1:00:02 AM,Position 2 for NE2173.,93,48
NE2174,2,1:00:02 AM,Position 2 for NE2174.,93,49
NE2175,2,1:00:02 AM,Position 2 for NE2175.,93,50
NE2176,2,1:00:02 AM,Position 2 for NE2176.,93,51
NE2177,2,1:00:02 AM,Position 2 for NE2177.,93,52
NE2178,2,1:00:02 AM,Position 2 for NE2178.,93,53
NE2179,2,1:00:02 AM,Position 2 for NE2179.,93,54
NE2180,2,1:00:02 AM,Position 2 for NE2180.,93,55
NE2181,2,1:00:02 AM,Position 2 for NE2181.,93,56
NE2182,2,1:00:02 AM,Position 2 for NE2182.,93,57
NE2183,2,1:00:02 AM,Position 2 for NE2183.,93,58
NE2184,2,1:00:02 AM,Position 2 for NE2184.,93,59
NE2185,2,1:00:02 AM,Position 2 for NE2185.,93,60
NE2186,2,1:00:02 AM,Position 2 for NE2186.,93,61
NE2187,2,1:00:02 AM,Position 2 for NE2187.,93,62
NE2188,2,1:00:02 AM,Position 2 for NE2188.,93,63
NE2189,2,1:00:02 AM,Position 2 for NE2189.,93,64
NE2190,2,1:00:02 AM,Position 2 for NE2190.,93,65
NE2191,2,1:00:02 AM,Position 2 for NE2191.,93,66
NE2192,2,1:00:02 AM,Position 2 for NE2192.,93,67
NE2193,2,1:00:02 AM,Position 2 for NE2193.,93,68
NE2194,2,1:00:02 AM,Position 2 for NE2194.,93,69
NE2195,2,1:00:02 AM,Position 2 for NE2195.,93,70
NE2196,2,1:00:02 AM,Position 2 for NE2196.,93,71
NE2197,2,1:00:02 AM,Position 2 for NE2197.,93,72
NE2198,2,1:00:02 AM,Position 2 for NE2198.,93,73
NE2199,2,1:00:02 AM,Position 2 for NE2199.,93,74
NE2200,2,1:00:02 AM,Position 2 for NE2200.,93,75
NE2201,2,1:00:02 AM,Position 2 for NE2201.,94,26
NE2202,2,1:00:02 AM,Position 2 for NE2202.,94,27
NE2203,2,1:00:02 AM,Position 2 for NE2203.,94,28
NE2204,2,1:00:02 AM,Position 2 for NE2204.,94,29
NE2205,2,1:00:02 AM,Position 2 for NE2205.,94,30
NE2206,2,1:00:02 AM,Position 2 for NE2206.,94,31
NE2207,2,1:00:02 AM,Position 2 for NE2207.,94,32
NE2208,2,1:00:02 AM,Position 2 for NE2208.,94,33
NE2209,2,1:00:02 AM,Position 2 for NE2209.,94,34
NE2210,2,1:00:02 AM,Position 2 for NE2210.,94,35
NE2211,2,1:00:02 AM,Position 2 for NE2211.,94,36
NE2212,2,1:00:02 AM,Position 2 for NE2212.,94,37
NE2213,2,1:00:02 AM,Position 2 for NE2213.,94,38
NE2214,2,1:00:02 AM,Position 2 for NE2214.,94,39
NE2215,2,1:00:02 AM,Position 2 for NE2215.,94,40
NE2216,2,1:00:02 AM,Position 2 for NE2216.,94,41
NE2217,2,1:00:02 AM,Position 2 for NE2217.,94,42
NE2218,2,1:00:02 AM,Position 2 for NE2218.,94,43
NE2219,2,1:00:02 AM,Position 2 for NE2219.,94,44
NE2220,2,1:00:02 AM,Position 2 for NE2220.,94,45
NE2221,2,1:00:02 AM,Position 2 for NE2221.,94,46
NE2222,2,1:00:02 AM,Position 2 for NE2222.,94,47
NE2223,2,1:00:02 AM,Position 2 for NE2223.,94,48
NE2224,2,1:00:02 AM,Position 2 for NE2224.,94,49
NE2225,2,1:00:02 AM,Position 2 for NE2225.,94,50
NE2226,2,1:00:02 AM,Position 2 for NE2226.,94,51
NE2227,2,1:00:02 AM,Position 2 for NE2227.,94,52
NE2228,2,1:00:02 AM,Position 2 for NE2228.,94,53
NE2229,2,1:00:02 AM,Position 2 for NE2229.,94,54
NE2230,2,1:00:02 AM,Position 2 for NE2230.,94,55
NE2231,2,1:00:02 AM,Position 2 for NE2231.,94,56
NE2232,2,1:00:02 AM,Position 2 for NE2232.,94,57
NE2233,2,1:00:02 AM,Position 2 for NE2233.,94,58
NE2234,2,1:00:02 AM,Position 2 for NE2234.,94,59
NE2235,2,1:00:02 AM,Position 2 for NE2235.,94,60
NE2236,2,1:00:02 AM,Position 2 for NE2236.,94,61
NE2237,2,1:00:02 AM,Position 2 for NE2237.,94,62
NE2238,2,1:00:02 AM,Position 2 for NE2238.,94,63
NE2239,2,1:00:02 AM,Position 2 for NE2239.,94,64
NE2240,2,1:00:02 AM,Position 2 for NE2240.,94,65
NE2241,2,1:00:02 AM,Position 2 for NE2241.,94,66
NE2242,2,1:00:02 AM,Position 2 for NE2242.,94,67
NE2243,2,1:00:02 AM,Position 2 for NE2243.,94,68
NE2244,2,1:00:02 AM,Position 2 for NE2244.,94,69
NE2245,2,1:00:02 AM,Position 2 for NE2245.,94,70
NE2246,2,1:00:02 AM,Position 2 for NE2246.,94,71
NE2247,2,1:00:02 AM,Position 2 for NE2247.,94,72
NE2248,2,1:00:02 AM,Position 2 for NE2248.,94,73
NE2249,2,1:00:02 AM,Position 2 for NE2249.,94,74
NE2250,2,1:00:02 AM,Position 2 for NE2250.,94,75
NE2251,2,1:00:02 AM,Position 2 for NE2251.,95,26
NE2252,2,1:00:02 AM,Position 2 for NE2252.,95,27
NE2253,2,1:00:02 AM,Position 2 for NE2253.,95,28
NE2254,2,1:00:02 AM,Position 2 for NE2254.,95,29
NE2255,2,1:00:02 AM,Position 2 for NE2255.,95,30
NE2256,2,1:00:02 AM,Position 2 for NE2256.,95,31
NE2257,2,1:00:02 AM,Position 2 for NE2257.,95,32
NE2258,2,1:00:02 AM,Position 2 for NE2258.,95,33
NE2259,2,1:00:02 AM,Position 2 for NE2259.,95,34
NE2260,2,1:00:02 AM,Position 2 for NE2260.,95,35
NE2261,2,1:00:02 AM,Position 2 for NE2261.,95,36
NE2262,2,1:00:02 AM,Position 2 for NE2262.,95,37
NE2263,2,1:00:02 AM,Position 2 for NE2263.,95,38
NE2264,2,1:00:02 AM,Position 2 for NE2264.,95,39
NE2265,2,1:00:02 AM,Position 2 for NE2265.,95,40
NE2266,2,1:00:02 AM,Position 2 for NE2266.,95,41
NE2267,2,1:00:02 AM,Position 2 for NE2267.,95,42
NE2268,2,1:00:02 AM,Position 2 for NE2268.,95,43
NE2269,2,1:00:02 AM,Position 2 for NE2269.,95,44
NE2270,2,1:00:02 AM,Position 2 for NE2270.,95,45
NE2271,2,1:00:02 AM,Position 2 for NE2271.,95,46
NE2272,2,1:00:02 AM,Position 2 for NE2272.,95,47
NE2273,2,1:00:02 AM,Position 2 for NE2273.,95,48
NE2274,2,1:00:02 AM,Position 2 for NE2274.,95,49
NE2275,2,1:00:02 AM,Position 2 for NE2275.,95,50
NE2276,2,1:00:02 AM,Position 2 for NE2276.,95,51
NE2277,2,1:00:02 AM,Position 2 for NE2277.,95,52
NE2278,2,1:00:02 AM,Position 2 for NE2278.,95,53
NE2279,2,1:00:02 AM,Position 2 for NE2279.,95,54
NE2280,2,1:00:02 AM,Position 2 for NE2280.,95,55
NE2281,2,1:00:02 AM,Position 2 for NE2281.,95,56
NE2282,2,1:00:02 AM,Position 2 for NE2282.,95,57
NE2283,2,1:00:02 AM,Position 2 for NE2283.,95,58
NE2284,2,1:00:02 AM,Position 2 for NE2284.,95,59
NE2285,2,1:00:02 AM,Position 2 for NE2285.,95,60
NE2286,2,1:00:02 AM,Position 2 for NE2286.,95,61
NE2287,2,1:00:02 AM,Position 2 for NE2287.,95,62
NE2288,2,1:00:02 AM,Position 2 for NE2288.,95,63
NE2289,2,1:00:02 AM,Position 2 for NE2289.,95,64
NE2290,2,1:00:02 AM,Position 2 for NE2290.,95,65
NE2291,2,1:00:02 AM,Position 2 for NE2291.,95,66
NE2292,2,1:00:02 AM,Position 2 for NE2292.,95,67
NE2293,2,1:00:02 AM,Position 2 for NE2293.,95,68
NE2294,2,1:00:02 AM,Position 2 for NE2294.,95,69
NE2295,2,1:00:02 AM,Position 2 for NE2295.,95,70
NE2296,2,1:00:02 AM,Position 2 for NE2296.,95,71
NE2297,2,1:00:02 AM,Position 2 for NE2297.,95,72
NE2298,2,1:00:02 AM,Position 2 for NE2298.,95,73
NE2299,2,1:00:02 AM,Position 2 for NE2299.,95,74
NE2300,2,1:00:02 AM,Position 2 for NE2300.,95,75
NE2301,2,1:00:02 AM,Position 2 for NE2301.,96,26
NE2302,2,1:00:02 AM,Position 2 for NE2302.,96,27
NE2303,2,1:00:02 AM,Position 2 for NE2303.,96,28
NE2304,2,1:00:02 AM,Position 2 for NE2304.,96,29
NE2305,2,1:00:02 AM,Position 2 for NE2305.,96,30
NE2306,2,1:00:02 AM,Position 2 for NE2306.,96,31
NE2307,2,1:00:02 AM,Position 2 for NE2307.,96,32
NE2308,2,1:00:02 AM,Position 2 for NE2308.,96,33
NE2309,2,1:00:02 AM,Position 2 for NE2309.,96,34
NE2310,2,1:00:02 AM,Position 2 for NE2310.,96,35
NE2311,2,1:00:02 AM,Position 2 for NE2311.,96,36
NE2312,2,1:00:02 AM,Position 2 for NE2312.,96,37
NE2313,2,1:00:02 AM,Position 2 for NE2313.,96,38
NE2314,2,1:00:02 AM,Position 2 for NE2314.,96,39
NE2315,2,1:00:02 AM,Position 2 for NE2315.,96,40
NE2316,2,1:00:02 AM,Position 2 for NE2316.,96,41
NE2317,2,1:00:02 AM,Position 2 for NE2317.,96,42
NE2318,2,1:00:02 AM,Position 2 for NE2318.,96,43
NE2319,2,1:00:02 AM,Position 2 for NE2319.,96,44
NE2320,2,1:00:02 AM,Position 2 for NE2320.,96,45
NE2321,2,1:00:02 AM,Position 2 for NE2321.,96,46
NE2322,2,1:00:02 AM,Position 2 for NE2322.,96,47
NE2323,2,1:00:02 AM,Position 2 for NE2323.,96,48
NE2324,2,1:00:02 AM,Position 2 for NE2324.,96,49
NE2325,2,1:00:02 AM,Position 2 for NE2325.,96,50
NE2326,2,1:00:02 AM,Position 2 for NE2326.,96,51
